INFO:root:Namespace(batch_size=50, beta=0.25, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, step_size=1000000, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:272.38415544, 0.01131475, 272.38132731
INFO:root:264.73843528, 0.00075385, 264.73824675
INFO:root:261.60913790, 0.00051797, 261.60900904
INFO:root:259.69216732, 0.00219575, 259.69161903
INFO:root:258.39217885, 0.00028907, 258.39210722
INFO:root:257.45360218, 0.00032535, 257.45352130
INFO:root:256.74064390, 0.00033558, 256.74056023
INFO:root:256.18460007, 0.00042972, 256.18449326
INFO:root:255.71640481, 0.00197810, 255.71591136
INFO:root:255.31644592, 0.00082105, 255.31624044
INFO:root:254.97698551, 0.00087878, 254.97676637
INFO:root:254.68094254, 0.00167572, 254.68052351
INFO:root:254.40582538, 0.00099529, 254.40557675
INFO:root:254.17204081, 0.00114687, 254.17175454
INFO:root:253.94782257, 0.00126597, 253.94750561
INFO:root:253.73540522, 0.00067670, 253.73523585
INFO:root:253.55228729, 0.00114502, 253.55200153
INFO:root:253.35998094, 0.00116364, 253.35969009
INFO:root:253.19453744, 0.00122645, 253.19423031
INFO:root:253.02815764, 0.00374599, 253.02722126
INFO:root:252.85446226, 0.00035040, 252.85437478
INFO:root:252.70792652, 0.00050503, 252.70780021
INFO:root:252.57448315, 0.00165677, 252.57406930
INFO:root:252.41954354, 0.00061468, 252.41938960
INFO:root:252.28757621, 0.00048111, 252.28745626
INFO:root:252.14880939, 0.00160832, 252.14840741
INFO:root:252.01644457, 0.00088861, 252.01622314
INFO:root:251.89220352, 0.00135086, 251.89186639
INFO:root:251.76710383, 0.00070982, 251.76692624
INFO:root:251.65992754, 0.00169400, 251.65950394
INFO:root:251.56463360, 0.00097853, 251.56438921
INFO:root:251.45259611, 0.00047218, 251.45247769
INFO:root:251.34261093, 0.00164004, 251.34220140
INFO:root:251.22679545, 0.00069785, 251.22662065
INFO:root:251.13151237, 0.00132751, 251.13118134
INFO:root:251.04379764, 0.00142484, 251.04344177
INFO:root:250.92847722, 0.00076433, 250.92828598
INFO:root:250.82935774, 0.00144369, 250.82899670
INFO:root:250.74132114, 0.00103966, 250.74106149
INFO:root:250.64465714, 0.00403164, 250.64364972
INFO:root:250.56156786, 0.00039438, 250.56146901
INFO:root:250.47497465, 0.00056407, 250.47483376
INFO:root:250.38689431, 0.00141357, 250.38654005
INFO:root:250.29220183, 0.00116392, 250.29191123
INFO:root:250.21278127, 0.00121494, 250.21247754
INFO:root:250.13429218, 0.00113050, 250.13400938
INFO:root:250.05676168, 0.00123822, 250.05645252
INFO:root:249.99342753, 0.00152043, 249.99304674
INFO:root:249.92580643, 0.00072643, 249.92562510
INFO:root:249.84589657, 0.00138484, 249.84554994
INFO:root:249.77360950, 0.00131118, 249.77328186
INFO:root:249.68340310, 0.00131746, 249.68307427
INFO:root:249.61644618, 0.00171162, 249.61601851
INFO:root:249.53792538, 0.00089866, 249.53770133
INFO:root:249.46978268, 0.00154942, 249.46939545
INFO:root:249.39601245, 0.00080698, 249.39581011
INFO:root:249.34679057, 0.00126797, 249.34647437
INFO:root:249.27042211, 0.00093783, 249.27018806
INFO:root:249.21358643, 0.00155501, 249.21319741
INFO:root:249.13047180, 0.00140068, 249.13012136
INFO:root:249.07959434, 0.00117162, 249.07930179
INFO:root:249.01833767, 0.00131450, 249.01800876
INFO:root:248.94179603, 0.00139522, 248.94144787
INFO:root:248.88671400, 0.00127169, 248.88639594
INFO:root:248.83838153, 0.00123646, 248.83807246
INFO:root:248.78163562, 0.00102132, 248.78137919
INFO:root:248.72492659, 0.00269514, 248.72425257
INFO:root:248.65210427, 0.00115698, 248.65181486
INFO:root:248.59241503, 0.00052330, 248.59228448
INFO:root:248.53769158, 0.00187599, 248.53722237
INFO:root:248.47529458, 0.00062991, 248.47513691
INFO:root:248.41224611, 0.00160628, 248.41184497
INFO:root:248.37454037, 0.00188046, 248.37406989
INFO:root:248.30320146, 0.00060456, 248.30305057
INFO:root:248.25472175, 0.00226097, 248.25415641
INFO:root:248.21373647, 0.00062876, 248.21357914
INFO:root:248.15621355, 0.00167003, 248.15579622
INFO:root:248.10644760, 0.00125995, 248.10613293
INFO:root:248.07618629, 0.00102394, 248.07593036
INFO:root:248.00286450, 0.00157226, 248.00247116
INFO:root:247.94354189, 0.00186626, 247.94307599
INFO:root:247.88470781, 0.00133342, 247.88437449
INFO:root:247.84188885, 0.00156409, 247.84149797
INFO:root:247.77734002, 0.00164487, 247.77692803
INFO:root:247.73897400, 0.00077814, 247.73877996
INFO:root:247.69385571, 0.00129948, 247.69353070
INFO:root:247.65225898, 0.00139863, 247.65190837
INFO:root:247.64595227, 0.00147898, 247.64558216
INFO:root:247.57272653, 0.00126866, 247.57240957
INFO:root:247.51690606, 0.00167346, 247.51648788
INFO:root:247.47051519, 0.00139329, 247.47016644
INFO:root:247.43669459, 0.00111769, 247.43641535
INFO:root:247.36914079, 0.00196434, 247.36864895
INFO:root:247.33141598, 0.00236110, 247.33082521
INFO:root:247.27666083, 0.00068441, 247.27648960
INFO:root:247.25409571, 0.00133073, 247.25376299
INFO:root:247.19776230, 0.00169735, 247.19733785
INFO:root:247.15077794, 0.00094105, 247.15054262
INFO:root:247.11948183, 0.00159489, 247.11908298
INFO:root:247.07203623, 0.00126565, 247.07171936
INFO:root:247.03728477, 0.00246211, 247.03666899
INFO:root:246.97946548, 0.00100651, 246.97921405
INFO:root:246.93195072, 0.00134810, 246.93161307
INFO:root:246.90030162, 0.00152387, 246.89992099
INFO:root:246.84487661, 0.00105937, 246.84461144
INFO:root:246.82219281, 0.00158070, 246.82179769
INFO:root:246.76931517, 0.00229314, 246.76874212
INFO:root:246.74084303, 0.00114498, 246.74055701
INFO:root:246.69999322, 0.00213441, 246.69945916
INFO:root:246.64289195, 0.00211792, 246.64236281
INFO:root:246.60869870, 0.00118002, 246.60840403
INFO:root:246.56345740, 0.00055973, 246.56331719
INFO:root:246.53786197, 0.00203344, 246.53735385
INFO:root:246.49161843, 0.00196317, 246.49112735
INFO:root:246.46373808, 0.00128553, 246.46341731
INFO:root:246.43162138, 0.00197599, 246.43112768
INFO:root:246.39063339, 0.00148218, 246.39026286
INFO:root:246.35768848, 0.00168859, 246.35726640
INFO:root:246.31501957, 0.00150125, 246.31464462
INFO:root:246.28559452, 0.00117608, 246.28530028
INFO:root:246.24902344, 0.00123643, 246.24871428
INFO:root:246.20350054, 0.00234000, 246.20291519
INFO:root:246.16372477, 0.00121801, 246.16342036
INFO:root:246.12233353, 0.00130898, 246.12200563
INFO:root:246.07418162, 0.00165921, 246.07376675
INFO:root:246.05288595, 0.00118312, 246.05259052
INFO:root:246.01059282, 0.00273645, 246.00990838
INFO:root:245.97154261, 0.00112473, 245.97126117
INFO:root:245.95682890, 0.00119701, 245.95652941
INFO:root:245.93088760, 0.00167921, 245.93046790
INFO:root:245.87418340, 0.00160757, 245.87378150
INFO:root:245.83932877, 0.00162245, 245.83892297
INFO:root:245.82194010, 0.00175911, 245.82150099
INFO:root:245.77803133, 0.00155028, 245.77764359
INFO:root:245.74259567, 0.00127550, 245.74227744
INFO:root:245.69259364, 0.00196017, 245.69210409
INFO:root:245.66677339, 0.00132099, 245.66644338
INFO:root:245.64450997, 0.00254322, 245.64387419
INFO:root:245.60838394, 0.00149449, 245.60801061
INFO:root:245.57886887, 0.00094121, 245.57863371
INFO:root:245.55318409, 0.00226868, 245.55261748
INFO:root:245.52427419, 0.00252120, 245.52364443
INFO:root:245.49840546, 0.00094536, 245.49816869
INFO:root:245.43844783, 0.00174767, 245.43801117
INFO:root:245.39257982, 0.00181296, 245.39212587
INFO:root:245.36950480, 0.00182747, 245.36904772
INFO:root:245.35019743, 0.00072084, 245.35001695
INFO:root:245.31266200, 0.00224993, 245.31209971
INFO:root:245.27512648, 0.00137228, 245.27478324
INFO:root:245.25865326, 0.01532100, 245.25482288
INFO:root:Finished training.
INFO:root:Saved model to saves/v1/finetuned4/vrnn_state_dict_v1_beta=0.25_step=1000000_149.pth
