INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=100, initial='False', learning_rate=1e-05, model='KVAE', save_every=10, scale=0.3, subdirectory='v1/finetuned3', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/BouncingBall/kvae/v1/finetuned2/scale=0.3/kvae_state_dict_scale=0.3_199.pth.
INFO:root:Starting KVAE training for 100 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:510.93668205, 468.36284584, 368.74482231, -1.68300109, 138.85366199
INFO:root:510.79458762, 468.45007110, 368.59270929, -1.66685095, 138.95817187
INFO:root:510.77002633, 467.95608112, 368.72654112, -1.65665430, 138.70349131
INFO:root:510.88055022, 467.83115129, 368.93809480, -1.59310359, 138.74602951
INFO:root:511.07318010, 468.78786065, 368.82344901, -1.61336844, 139.06042830
INFO:root:511.10909200, 468.29056350, 369.09755673, -1.52435849, 138.91441248
INFO:root:510.72052263, 467.64784017, 368.90371315, -1.52245111, 138.63555413
INFO:root:510.76759349, 467.65547676, 368.97792316, -1.49302081, 138.70092676
INFO:root:510.66025738, 467.14339335, 369.05827788, -1.45895586, 138.53922733
INFO:root:510.61744615, 466.91096254, 369.06506872, -1.47908100, 138.45783112
INFO:root:510.60170062, 466.49014379, 369.24793258, -1.40672031, 138.30122395
INFO:root:510.67980683, 467.00779753, 369.19341030, -1.38405340, 138.52866213
INFO:root:510.74984424, 466.53892430, 369.42298141, -1.36517891, 138.34140015
INFO:root:510.59821804, 466.96802535, 369.14154791, -1.36625568, 138.49261125
INFO:root:510.40369937, 465.84892030, 369.34817563, -1.30084308, 138.08155959
INFO:root:510.62838361, 466.50664933, 369.39903638, -1.27734749, 138.34523603
INFO:root:510.53400379, 465.62250475, 369.56808724, -1.27916005, 138.06465994
INFO:root:510.91341515, 467.05599878, 369.57021220, -1.22639662, 138.51701423
INFO:root:510.30976950, 465.23755796, 369.54014597, -1.19834962, 137.92204489
INFO:root:510.36070761, 465.65014007, 369.51126818, -1.15439051, 138.08852246
INFO:root:510.38824352, 465.39724498, 369.60171276, -1.16735321, 137.98058460
INFO:root:510.63728794, 465.38128196, 369.92935880, -1.09353836, 138.05159842
INFO:root:510.39120009, 465.22410146, 369.74903199, -1.07493360, 137.94612734
INFO:root:510.49880838, 464.91046123, 369.95354505, -1.07211918, 137.86433095
INFO:root:510.10957672, 463.75295923, 369.93780906, -1.04587351, 137.52199268
INFO:root:510.44279733, 465.31340970, 369.83269428, -1.01607412, 137.95643849
INFO:root:510.30887419, 464.47651896, 369.95895522, -1.00695659, 137.74795163
INFO:root:510.50964634, 465.40608089, 369.89064716, -0.99716795, 137.94775293
INFO:root:510.21103384, 463.99651167, 370.06689725, -0.94517714, 137.59141560
INFO:root:510.27812245, 463.80091518, 370.18412518, -0.95371729, 137.53993371
INFO:root:510.31226776, 464.52956667, 370.06232603, -0.89106512, 137.74937167
INFO:root:510.16520343, 464.01971416, 370.10946519, -0.84981864, 137.55634245
INFO:root:510.14403995, 463.33307274, 370.31075389, -0.83335759, 137.39446623
INFO:root:510.48470291, 464.17893428, 370.36682634, -0.86419093, 137.68526211
INFO:root:510.20885468, 463.65777763, 370.29204428, -0.81947196, 137.45382166
INFO:root:509.94870428, 463.07467438, 370.21983872, -0.80645680, 137.28829548
INFO:root:510.24269876, 463.98576268, 370.22598753, -0.82097595, 137.58766009
INFO:root:509.87814186, 462.67762999, 370.33015918, -0.74468772, 137.18459869
INFO:root:510.02937772, 462.72017189, 370.49049271, -0.72282729, 137.18295531
INFO:root:509.94203140, 463.20872585, 370.24211869, -0.73728975, 137.37439830
INFO:root:509.80280075, 461.68393586, 370.62027425, -0.67734104, 136.90739076
INFO:root:510.12376740, 463.40050142, 370.43607170, -0.66754068, 137.42051687
INFO:root:509.84305607, 462.48990879, 370.46171793, -0.63435880, 137.11816610
INFO:root:509.92480499, 461.71449989, 370.76672111, -0.64372702, 136.88646207
INFO:root:510.09285855, 463.00997653, 370.59591305, -0.59394649, 137.31406991
INFO:root:509.75865207, 461.60588978, 370.69874194, -0.57813496, 136.79794554
INFO:root:509.78091026, 462.11464754, 370.60654522, -0.53996504, 137.07536501
INFO:root:509.85305133, 461.66006625, 370.83191384, -0.52311218, 136.87996207
INFO:root:509.68299386, 461.47589364, 370.71636283, -0.52385732, 136.83296894
INFO:root:509.67525988, 461.86118292, 370.62324825, -0.49365133, 136.94281881
INFO:root:509.65589439, 461.31844354, 370.78015331, -0.48019887, 136.76377665
INFO:root:509.70380995, 461.03787173, 370.92917803, -0.46326418, 136.66443347
INFO:root:509.82047200, 461.80279347, 370.85774280, -0.42188405, 136.85691484
INFO:root:509.59981250, 460.96607650, 370.89020767, -0.41977686, 136.72029609
INFO:root:509.63635381, 460.86192137, 370.93519524, -0.44257924, 136.63033445
INFO:root:509.44022924, 460.36912838, 370.97495518, -0.35452888, 136.52434059
INFO:root:509.82014657, 461.18603982, 371.10288642, -0.36144152, 136.78844544
INFO:root:509.66472478, 460.88628392, 371.06111835, -0.33771279, 136.63875750
INFO:root:509.83912308, 460.83096605, 371.24033448, -0.34949400, 136.67225190
INFO:root:509.59190699, 460.05952036, 371.25649500, -0.31754755, 136.42877460
INFO:root:510.00022594, 462.12275706, 371.04269779, -0.32069588, 137.08580999
INFO:root:509.60889125, 460.16085563, 371.24985383, -0.31077319, 136.40600848
INFO:root:509.49720875, 459.50560474, 371.39414988, -0.25137100, 136.22843350
INFO:root:509.33504720, 460.17362714, 371.02995407, -0.25299826, 136.46875272
INFO:root:509.45283684, 459.15730781, 371.48620120, -0.21943840, 136.13989958
INFO:root:509.40456874, 459.73338211, 371.29890840, -0.18564088, 136.31465125
INFO:root:509.28306136, 458.86872873, 371.44711284, -0.17532322, 136.01102608
INFO:root:509.25532164, 458.86833784, 371.44063962, -0.15417395, 136.02655583
INFO:root:509.21789968, 459.22016567, 371.31789792, -0.13394699, 136.12833691
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall/kvae/v1/finetuned3/scale=0.3/kvae_state_dict_scale=0.3_99.pth
