INFO:root:Namespace(batch_size=50, beta=0.3, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, step_size=1000000, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:272.38492711, 0.01127509, 272.38154390
INFO:root:264.73844333, 0.00071101, 264.73823081
INFO:root:261.61063071, 0.00042822, 261.61050229
INFO:root:259.69337099, 0.00185003, 259.69281599
INFO:root:258.39180188, 0.00023113, 258.39173321
INFO:root:257.45470785, 0.00025775, 257.45463138
INFO:root:256.74052616, 0.00026612, 256.74044656
INFO:root:256.18548991, 0.00032796, 256.18539157
INFO:root:255.71694158, 0.00203277, 255.71633318
INFO:root:255.31645016, 0.00068796, 255.31624451
INFO:root:254.97606032, 0.00083281, 254.97581058
INFO:root:254.68207406, 0.00130884, 254.68168132
INFO:root:254.40718664, 0.00079476, 254.40694792
INFO:root:254.17233658, 0.00127895, 254.17195282
INFO:root:253.94835748, 0.00086819, 253.94809723
INFO:root:253.73616630, 0.00106009, 253.73584764
INFO:root:253.55110143, 0.00108357, 253.55077735
INFO:root:253.35954531, 0.00091057, 253.35927200
INFO:root:253.19475878, 0.00099954, 253.19445979
INFO:root:253.02863032, 0.00329799, 253.02764096
INFO:root:252.85283822, 0.00027523, 252.85275608
INFO:root:252.71019313, 0.00084129, 252.70993974
INFO:root:252.57694134, 0.00093719, 252.57666050
INFO:root:252.41927151, 0.00078887, 252.41903483
INFO:root:252.28413493, 0.00134748, 252.28373057
INFO:root:252.14794634, 0.00078370, 252.14771152
INFO:root:252.01881968, 0.00122043, 252.01845398
INFO:root:251.89450590, 0.00121518, 251.89414122
INFO:root:251.76834937, 0.00069171, 251.76814219
INFO:root:251.66147614, 0.00185103, 251.66092088
INFO:root:251.56540137, 0.00092819, 251.56512282
INFO:root:251.45369424, 0.00049933, 251.45354462
INFO:root:251.34181434, 0.00143080, 251.34138565
INFO:root:251.22767156, 0.00076774, 251.22744191
INFO:root:251.13087277, 0.00098240, 251.13057734
INFO:root:251.04369202, 0.00259295, 251.04291467
INFO:root:250.92780889, 0.00053413, 250.92764926
INFO:root:250.82671772, 0.00078791, 250.82648197
INFO:root:250.74296739, 0.00092086, 250.74269138
INFO:root:250.64665578, 0.00338894, 250.64563972
INFO:root:250.56019728, 0.00034041, 250.56009513
INFO:root:250.47457106, 0.00056093, 250.47440347
INFO:root:250.38522966, 0.00184880, 250.38467543
INFO:root:250.29256499, 0.00060794, 250.29238273
INFO:root:250.21525998, 0.00229095, 250.21457172
INFO:root:250.13923196, 0.00043120, 250.13910234
INFO:root:250.06173274, 0.00083395, 250.06148207
INFO:root:249.99637629, 0.00180186, 249.99583486
INFO:root:249.92196189, 0.00143215, 249.92153202
INFO:root:249.83880319, 0.00041856, 249.83867713
INFO:root:249.77255842, 0.00144688, 249.77212363
INFO:root:249.68249580, 0.00132222, 249.68209881
INFO:root:249.61658893, 0.00146359, 249.61615016
INFO:root:249.53945601, 0.00088074, 249.53919279
INFO:root:249.47176760, 0.00151334, 249.47131373
INFO:root:249.40031679, 0.00109361, 249.39998830
INFO:root:249.34589208, 0.00102793, 249.34558385
INFO:root:249.26974623, 0.00115128, 249.26940121
INFO:root:249.20859773, 0.00168599, 249.20809182
INFO:root:249.12801717, 0.00098807, 249.12772132
INFO:root:249.07657971, 0.00114075, 249.07623732
INFO:root:249.01246202, 0.00104463, 249.01214820
INFO:root:248.94047063, 0.00179001, 248.93993327
INFO:root:248.88737912, 0.00090613, 248.88710785
INFO:root:248.84043452, 0.00119015, 248.84007696
INFO:root:248.78182797, 0.00145381, 248.78139148
INFO:root:248.72425986, 0.00077755, 248.72402674
INFO:root:248.64744093, 0.00215862, 248.64679277
INFO:root:248.59127062, 0.00074763, 248.59104580
INFO:root:248.53738090, 0.00128619, 248.53699553
INFO:root:248.47693914, 0.00155528, 248.47647196
INFO:root:248.41426231, 0.00106009, 248.41394441
INFO:root:248.37200097, 0.00133785, 248.37160009
INFO:root:248.30937508, 0.00103508, 248.30906414
INFO:root:248.25145281, 0.00144134, 248.25102047
