INFO:root:Namespace(batch_size=50, beta=1.0, clip=10, device=device(type='cuda'), epochs=300, hdim=1024, learning_rate=0.001, model='VRNN', nlayers=3, save_every=1, version='v0', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 300 epochs.
INFO:root:Train Loss, KLD, Reconstruction Loss
INFO:root:106294.239, 8439.774, 97854.466
INFO:root:106770.696, 8407.645, 98363.051
INFO:root:105913.563, 8399.561, 97514.002
INFO:root:105420.443, 8402.939, 97017.504
INFO:root:105553.726, 8397.221, 97156.505
INFO:root:105730.983, 8401.394, 97329.589
INFO:root:105665.305, 8394.444, 97270.861
INFO:root:104737.605, 8395.942, 96341.663
INFO:root:104831.617, 8386.129, 96445.489
INFO:root:104033.046, 8365.471, 95667.575
INFO:root:104296.105, 8367.039, 95929.066
INFO:root:104286.432, 8346.950, 95939.482
INFO:root:103857.724, 8337.355, 95520.368
INFO:root:103988.507, 8332.871, 95655.636
INFO:root:103462.096, 8329.382, 95132.713
INFO:root:103226.598, 8326.400, 94900.199
INFO:root:102648.425, 8324.139, 94324.286
INFO:root:102543.799, 8307.957, 94235.842
INFO:root:102840.996, 8323.682, 94517.314
INFO:root:102199.761, 8311.939, 93887.822
INFO:root:102292.931, 8309.139, 93983.792
INFO:root:102165.064, 8295.123, 93869.941
INFO:root:101984.926, 8277.151, 93707.775
INFO:root:101823.454, 8275.274, 93548.179
INFO:root:101850.182, 8290.072, 93560.110
INFO:root:101823.413, 8259.663, 93563.750
INFO:root:101149.644, 8253.343, 92896.301
INFO:root:101170.571, 8257.511, 92913.060
INFO:root:100660.307, 8245.577, 92414.731
INFO:root:100554.427, 8242.320, 92312.108
INFO:root:100534.089, 8241.207, 92292.882
INFO:root:100623.897, 8212.445, 92411.452
INFO:root:100510.343, 8225.782, 92284.561
INFO:root:100298.312, 8221.729, 92076.583
INFO:root:99990.111, 8226.282, 91763.829
INFO:root:99802.913, 8204.662, 91598.252
INFO:root:99531.053, 8196.822, 91334.231
INFO:root:99845.450, 8201.997, 91643.452
INFO:root:99326.510, 8183.359, 91143.151
INFO:root:99245.494, 8185.696, 91059.799
INFO:root:98890.161, 8183.206, 90706.955
INFO:root:99013.668, 8183.144, 90830.524
INFO:root:98483.727, 8173.419, 90310.307
INFO:root:98412.271, 8153.331, 90258.940
INFO:root:98454.629, 8145.127, 90309.501
INFO:root:98389.823, 8144.277, 90245.546
INFO:root:98412.261, 8149.610, 90262.651
INFO:root:98099.448, 8122.570, 89976.879
INFO:root:97833.677, 8122.857, 89710.820
INFO:root:97784.923, 8124.522, 89660.401
INFO:root:97604.356, 8113.762, 89490.594
INFO:root:97578.991, 8102.411, 89476.580
INFO:root:97365.001, 8101.734, 89263.267
INFO:root:97307.535, 8085.124, 89222.411
INFO:root:97191.710, 8091.094, 89100.617
INFO:root:97350.298, 8079.414, 89270.883
INFO:root:97224.298, 8094.558, 89129.740
INFO:root:96946.016, 8103.506, 88842.510
INFO:root:96543.604, 8071.786, 88471.818
INFO:root:96334.486, 8080.158, 88254.328
INFO:root:96767.269, 8080.398, 88686.871
INFO:root:96694.983, 8065.628, 88629.355
INFO:root:96444.696, 8054.948, 88389.749
INFO:root:96053.410, 8029.940, 88023.470
INFO:root:95814.057, 8012.721, 87801.336
INFO:root:95716.554, 8034.528, 87682.025
INFO:root:95537.248, 8013.924, 87523.324
INFO:root:95755.545, 8036.090, 87719.455
INFO:root:95999.896, 8006.057, 87993.838
INFO:root:95660.311, 8011.967, 87648.344
INFO:root:95300.164, 7997.935, 87302.229
INFO:root:95412.001, 8007.349, 87404.652
INFO:root:95007.930, 7993.706, 87014.223
INFO:root:95234.216, 7986.994, 87247.223
INFO:root:94559.262, 7978.214, 86581.048
INFO:root:95035.801, 7973.598, 87062.203
INFO:root:94439.770, 7964.143, 86475.627
INFO:root:94286.207, 7952.227, 86333.980
INFO:root:94192.096, 7947.984, 86244.112
INFO:root:94134.851, 7955.274, 86179.577
INFO:root:94783.292, 7954.882, 86828.411
INFO:root:94619.721, 7958.424, 86661.296
INFO:root:94360.003, 7937.725, 86422.278
INFO:root:94617.475, 7934.648, 86682.828
INFO:root:93755.826, 7915.988, 85839.838
INFO:root:93256.596, 7903.979, 85352.617
INFO:root:93779.832, 7907.763, 85872.069
INFO:root:93856.202, 7907.414, 85948.787
INFO:root:93836.291, 7915.122, 85921.170
INFO:root:93525.453, 7903.524, 85621.929
INFO:root:93358.391, 7874.720, 85483.671
INFO:root:92991.785, 7875.366, 85116.419
INFO:root:93133.415, 7877.215, 85256.200
INFO:root:93075.806, 7879.209, 85196.597
INFO:root:93204.197, 7871.292, 85332.905
INFO:root:92964.462, 7865.372, 85099.091
INFO:root:93057.186, 7849.443, 85207.744
INFO:root:92886.823, 7836.402, 85050.421
INFO:root:92661.553, 7853.690, 84807.863
INFO:root:92424.188, 7834.907, 84589.281
INFO:root:92426.326, 7841.561, 84584.765
INFO:root:92388.376, 7836.699, 84551.677
INFO:root:92482.352, 7827.537, 84654.815
INFO:root:91850.469, 7795.200, 84055.270
INFO:root:92295.822, 7821.224, 84474.597
INFO:root:91911.086, 7788.196, 84122.890
INFO:root:92009.760, 7784.728, 84225.031
INFO:root:91876.474, 7787.198, 84089.276
INFO:root:92086.433, 7790.625, 84295.809
INFO:root:91331.465, 7764.226, 83567.239
INFO:root:91462.033, 7760.070, 83701.963
INFO:root:92046.099, 7778.644, 84267.454
INFO:root:91644.114, 7762.250, 83881.864
INFO:root:91572.614, 7765.309, 83807.305
INFO:root:91228.877, 7752.895, 83475.982
INFO:root:90998.519, 7737.607, 83260.912
INFO:root:91056.510, 7749.573, 83306.937
INFO:root:90925.079, 7733.721, 83191.358
INFO:root:90903.785, 7728.549, 83175.236
INFO:root:90802.715, 7723.667, 83079.048
INFO:root:90823.318, 7730.179, 83093.139
INFO:root:91009.932, 7733.154, 83276.778
INFO:root:91077.206, 7727.042, 83350.164
INFO:root:91104.229, 7709.529, 83394.700
INFO:root:90908.257, 7699.968, 83208.289
INFO:root:90458.115, 7693.552, 82764.562
INFO:root:90285.081, 7678.391, 82606.689
INFO:root:90430.135, 7700.306, 82729.830
INFO:root:90268.097, 7666.169, 82601.928
INFO:root:90173.199, 7676.889, 82496.310
INFO:root:90024.027, 7674.950, 82349.077
INFO:root:90447.752, 7673.219, 82774.533
INFO:root:90140.721, 7685.555, 82455.166
INFO:root:90014.894, 7647.155, 82367.739
INFO:root:89511.370, 7632.855, 81878.515
INFO:root:90054.976, 7652.688, 82402.288
INFO:root:89891.562, 7619.633, 82271.929
INFO:root:89787.009, 7638.782, 82148.227
INFO:root:89767.788, 7623.956, 82143.832
INFO:root:89449.266, 7624.168, 81825.098
INFO:root:89440.080, 7612.692, 81827.388
INFO:root:89259.741, 7613.874, 81645.867
INFO:root:89291.663, 7623.938, 81667.725
INFO:root:89223.137, 7603.482, 81619.655
INFO:root:89082.326, 7586.222, 81496.104
INFO:root:89268.285, 7604.810, 81663.476
INFO:root:89362.759, 7588.763, 81773.996
INFO:root:89642.175, 7584.132, 82058.042
INFO:root:89046.080, 7581.453, 81464.626
INFO:root:89714.185, 7600.591, 82113.593
INFO:root:88894.458, 7568.540, 81325.918
INFO:root:88356.406, 7536.397, 80820.009
INFO:root:88582.947, 7555.109, 81027.838
INFO:root:88592.488, 7550.616, 81041.872
INFO:root:88637.054, 7563.502, 81073.552
INFO:root:88647.273, 7536.602, 81110.671
INFO:root:88701.809, 7536.375, 81165.434
INFO:root:88148.151, 7527.191, 80620.960
INFO:root:88253.367, 7516.208, 80737.159
INFO:root:88076.546, 7511.469, 80565.077
INFO:root:88474.220, 7517.994, 80956.226
INFO:root:88661.448, 7510.862, 81150.587
INFO:root:88207.970, 7495.034, 80712.935
INFO:root:88415.609, 7531.959, 80883.651
INFO:root:88075.182, 7499.975, 80575.207
INFO:root:87940.292, 7481.637, 80458.655
INFO:root:88081.348, 7481.356, 80599.993
INFO:root:87977.554, 7463.931, 80513.623
INFO:root:87747.554, 7464.624, 80282.930
INFO:root:87795.975, 7481.766, 80314.209
INFO:root:87401.028, 7454.260, 79946.768
INFO:root:87905.311, 7458.265, 80447.046
INFO:root:87710.853, 7468.947, 80241.906
INFO:root:87573.945, 7445.127, 80128.818
INFO:root:87467.366, 7448.512, 80018.854
INFO:root:87399.525, 7442.524, 79957.000
INFO:root:87187.420, 7446.258, 79741.162
INFO:root:86897.209, 7416.167, 79481.042
INFO:root:87512.135, 7431.065, 80081.069
INFO:root:87582.980, 7430.774, 80152.206
INFO:root:87490.374, 7420.376, 80069.998
INFO:root:87029.347, 7421.030, 79608.318
INFO:root:87182.332, 7415.417, 79766.915
INFO:root:Finished training.
INFO:root:Saved model to saves/v0/vrnn_state_dict_v0_beta=1.0_299.pth
