INFO:root:Namespace(batch_size=50, beta=3.0, clip=10, device=device(type='cuda'), epochs=1000, hdim=1024, learning_rate=0.001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 1000 epochs.
INFO:root:Train Loss, KLD, Reconstruction Loss
INFO:root:100085.470, 2094.179, 93802.932
INFO:root:99606.783, 2086.130, 93348.393
INFO:root:99625.980, 2085.320, 93370.019
INFO:root:99353.677, 2077.320, 93121.717
INFO:root:99356.262, 2080.696, 93114.175
INFO:root:99427.283, 2072.263, 93210.493
INFO:root:99425.064, 2063.566, 93234.367
INFO:root:99108.928, 2062.357, 92921.857
INFO:root:98825.817, 2050.631, 92673.924
INFO:root:98731.384, 2062.873, 92542.764
INFO:root:98674.350, 2058.709, 92498.225
INFO:root:98510.749, 2054.332, 92347.753
INFO:root:98261.659, 2040.943, 92138.831
INFO:root:98252.287, 2046.733, 92112.087
INFO:root:97982.120, 2040.284, 91861.266
INFO:root:98071.561, 2040.709, 91949.433
INFO:root:97802.407, 2042.287, 91675.544
INFO:root:97691.997, 2034.052, 91589.840
INFO:root:97419.173, 2037.973, 91305.253
INFO:root:97499.276, 2028.849, 91412.729
INFO:root:97284.093, 2029.362, 91196.006
INFO:root:97174.390, 2025.380, 91098.249
INFO:root:96972.075, 2020.516, 90910.528
INFO:root:96868.959, 2025.484, 90792.507
INFO:root:96799.599, 2021.135, 90736.193
INFO:root:96630.766, 2017.497, 90578.274
INFO:root:96671.236, 2017.056, 90620.067
INFO:root:96456.007, 2011.894, 90420.325
INFO:root:96249.456, 2008.843, 90222.928
INFO:root:96169.738, 2007.494, 90147.256
INFO:root:96103.850, 2006.009, 90085.823
INFO:root:95989.751, 2003.095, 89980.466
INFO:root:95928.422, 2004.205, 89915.806
INFO:root:95767.004, 1995.075, 89781.779
INFO:root:95778.074, 1994.959, 89793.196
INFO:root:95681.845, 2000.397, 89680.653
INFO:root:95329.560, 1999.961, 89329.676
INFO:root:95408.756, 1998.627, 89412.876
INFO:root:95353.552, 1990.430, 89382.262
INFO:root:95066.534, 1991.487, 89092.074
INFO:root:94828.174, 1992.990, 88849.204
INFO:root:94937.227, 1993.994, 88955.246
INFO:root:94847.489, 1984.608, 88893.666
INFO:root:94790.004, 1987.319, 88828.048
INFO:root:94695.711, 1983.716, 88744.563
INFO:root:94742.768, 1984.571, 88789.056
INFO:root:94823.900, 1982.140, 88877.478
INFO:root:94412.872, 1981.227, 88469.192
INFO:root:94234.971, 1980.121, 88294.607
INFO:root:94111.082, 1977.947, 88177.241
INFO:root:93983.463, 1971.549, 88068.816
INFO:root:93875.180, 1976.851, 87944.628
INFO:root:93973.168, 1974.496, 88049.682
INFO:root:93816.205, 1970.852, 87903.648
INFO:root:93589.292, 1975.942, 87661.467
INFO:root:93626.183, 1970.084, 87715.933
INFO:root:93779.177, 1965.611, 87882.342
INFO:root:93647.113, 1970.004, 87737.102
INFO:root:93188.693, 1961.119, 87305.337
INFO:root:93099.916, 1965.636, 87203.009
INFO:root:93317.950, 1962.836, 87429.441
INFO:root:93262.850, 1960.392, 87381.674
INFO:root:92882.215, 1962.265, 86995.420
INFO:root:92882.051, 1960.906, 86999.331
INFO:root:92900.873, 1958.261, 87026.090
INFO:root:92749.174, 1957.164, 86877.681
INFO:root:92776.664, 1960.446, 86895.325
INFO:root:92598.823, 1952.494, 86741.340
INFO:root:92469.340, 1956.718, 86599.187
INFO:root:92190.168, 1951.137, 86336.756
INFO:root:92211.542, 1953.740, 86350.322
INFO:root:92279.235, 1955.682, 86412.189
INFO:root:92269.460, 1954.684, 86405.408
INFO:root:92125.490, 1950.441, 86274.165
INFO:root:92153.440, 1949.737, 86304.228
INFO:root:92311.869, 1950.126, 86461.490
INFO:root:91773.266, 1945.297, 85937.376
INFO:root:91667.815, 1948.804, 85821.403
INFO:root:91781.492, 1946.854, 85940.929
INFO:root:91511.846, 1949.184, 85664.295
INFO:root:91539.214, 1948.091, 85694.941
INFO:root:91448.650, 1945.029, 85613.562
INFO:root:91506.665, 1943.707, 85675.543
INFO:root:91415.275, 1937.904, 85601.561
INFO:root:91196.275, 1940.627, 85374.394
INFO:root:91089.229, 1941.572, 85264.512
INFO:root:91011.470, 1936.753, 85201.212
INFO:root:91134.179, 1945.909, 85296.451
INFO:root:91216.658, 1937.061, 85405.476
INFO:root:91093.831, 1934.727, 85289.650
INFO:root:90916.079, 1938.298, 85101.186
INFO:root:90803.612, 1939.213, 84985.971
INFO:root:90637.186, 1935.118, 84831.832
INFO:root:90742.401, 1933.022, 84943.334
INFO:root:90733.531, 1935.269, 84927.726
INFO:root:90678.010, 1927.522, 84895.444
INFO:root:90182.829, 1927.731, 84399.635
INFO:root:90480.968, 1929.804, 84691.556
INFO:root:90343.273, 1927.170, 84561.762
INFO:root:90152.531, 1925.139, 84377.115
INFO:root:90304.284, 1925.880, 84526.644
INFO:root:90201.234, 1929.120, 84413.875
INFO:root:89972.213, 1925.231, 84196.520
INFO:root:89864.127, 1922.783, 84095.778
INFO:root:89736.995, 1922.245, 83970.261
INFO:root:89816.242, 1921.441, 84051.918
INFO:root:90009.582, 1925.064, 84234.389
INFO:root:89885.429, 1914.983, 84140.480
INFO:root:89808.576, 1921.574, 84043.853
INFO:root:89759.983, 1918.756, 84003.715
INFO:root:89679.082, 1918.667, 83923.080
INFO:root:89563.469, 1913.781, 83822.125
INFO:root:89417.474, 1921.914, 83651.731
INFO:root:89305.917, 1914.031, 83563.823
INFO:root:89252.356, 1916.372, 83503.240
INFO:root:89197.859, 1913.791, 83456.486
INFO:root:89273.137, 1913.939, 83531.320
INFO:root:89418.160, 1915.269, 83672.354
INFO:root:89137.654, 1913.233, 83397.956
INFO:root:89091.476, 1912.417, 83354.224
INFO:root:89163.868, 1917.069, 83412.660
INFO:root:88906.320, 1908.006, 83182.303
INFO:root:88834.983, 1907.378, 83112.851
INFO:root:88472.051, 1910.560, 82740.369
INFO:root:88678.977, 1910.678, 82946.943
INFO:root:88926.794, 1908.815, 83200.348
INFO:root:88729.031, 1905.473, 83012.612
INFO:root:88611.838, 1906.368, 82892.735
INFO:root:88590.377, 1902.149, 82883.931
INFO:root:88633.550, 1907.252, 82911.794
INFO:root:88369.880, 1905.312, 82653.943
INFO:root:88569.073, 1904.898, 82854.380
INFO:root:88610.481, 1902.551, 82902.827
INFO:root:88232.643, 1900.128, 82532.258
INFO:root:88126.417, 1907.540, 82403.796
INFO:root:88167.410, 1902.505, 82459.894
INFO:root:88108.894, 1902.072, 82402.678
INFO:root:87838.428, 1897.185, 82146.872
INFO:root:87914.788, 1903.662, 82203.802
INFO:root:88017.103, 1896.959, 82326.227
INFO:root:87941.263, 1894.510, 82257.732
INFO:root:87944.012, 1894.849, 82259.464
INFO:root:87827.876, 1899.278, 82130.044
INFO:root:88075.294, 1893.770, 82393.984
INFO:root:87653.187, 1888.497, 81987.696
INFO:root:87602.007, 1895.173, 81916.489
INFO:root:87591.432, 1893.738, 81910.217
INFO:root:87690.925, 1894.396, 82007.736
INFO:root:87624.944, 1892.478, 81947.512
INFO:root:87554.473, 1892.003, 81878.465
INFO:root:87328.618, 1889.873, 81659.000
INFO:root:87467.090, 1892.683, 81789.041
INFO:root:87525.184, 1888.387, 81860.021
INFO:root:87532.722, 1888.136, 81868.314
INFO:root:86940.473, 1888.164, 81275.979
INFO:root:87059.759, 1889.869, 81390.152
INFO:root:87282.689, 1880.504, 81641.178
INFO:root:87034.450, 1886.959, 81373.575
INFO:root:87189.120, 1889.294, 81521.238
INFO:root:87254.011, 1886.870, 81593.401
INFO:root:86952.630, 1883.582, 81301.883
INFO:root:86604.314, 1884.452, 80950.959
INFO:root:86818.361, 1882.713, 81170.221
INFO:root:86742.911, 1882.625, 81095.037
INFO:root:86842.812, 1881.032, 81199.717
INFO:root:86808.375, 1882.669, 81160.369
INFO:root:86843.871, 1882.641, 81195.949
INFO:root:86769.016, 1884.011, 81116.983
INFO:root:86678.195, 1877.429, 81045.907
INFO:root:86510.810, 1879.602, 80872.003
INFO:root:86609.442, 1874.835, 80984.937
INFO:root:86634.199, 1879.041, 80997.076
INFO:root:86302.001, 1877.546, 80669.363
INFO:root:86282.325, 1873.465, 80661.929
INFO:root:86359.495, 1877.377, 80727.365
INFO:root:86360.317, 1872.687, 80742.256
INFO:root:86326.055, 1875.423, 80699.785
INFO:root:86239.012, 1875.282, 80613.167
INFO:root:86255.459, 1872.671, 80637.445
INFO:root:86199.628, 1876.454, 80570.267
INFO:root:86228.250, 1872.378, 80611.117
INFO:root:86110.839, 1873.806, 80489.420
INFO:root:86039.975, 1873.228, 80420.291
INFO:root:85838.095, 1871.535, 80223.488
INFO:root:85814.554, 1867.370, 80212.445
INFO:root:85947.080, 1866.733, 80346.882
INFO:root:85855.175, 1869.953, 80245.317
INFO:root:85973.493, 1871.746, 80358.254
INFO:root:85763.216, 1867.266, 80161.417
INFO:root:85869.018, 1871.026, 80255.940
INFO:root:85886.349, 1867.056, 80285.181
INFO:root:85786.964, 1864.436, 80193.654
INFO:root:85720.527, 1860.455, 80139.160
INFO:root:85559.644, 1864.044, 79967.512
INFO:root:85769.352, 1861.859, 80183.776
INFO:root:85456.159, 1860.083, 79875.910
INFO:root:85562.509, 1865.493, 79966.031
INFO:root:85385.639, 1865.297, 79789.748
INFO:root:85186.495, 1852.361, 79629.412
INFO:root:85286.682, 1856.970, 79715.773
INFO:root:85391.095, 1859.537, 79812.485
INFO:root:85192.152, 1857.000, 79621.151
INFO:root:85255.790, 1862.736, 79667.582
INFO:root:85221.547, 1861.202, 79637.940
INFO:root:85594.385, 1861.384, 80010.235
INFO:root:85126.862, 1852.197, 79570.271
INFO:root:84985.428, 1855.419, 79419.173
INFO:root:85219.806, 1855.803, 79652.397
INFO:root:84968.292, 1852.872, 79409.675
INFO:root:84992.003, 1852.586, 79434.245
INFO:root:85039.352, 1853.494, 79478.870
INFO:root:85158.666, 1853.599, 79597.867
INFO:root:85122.245, 1849.422, 79573.980
INFO:root:84774.204, 1853.605, 79213.390
INFO:root:84690.401, 1850.142, 79139.975
INFO:root:84860.628, 1851.761, 79305.344
INFO:root:84747.643, 1846.937, 79206.833
INFO:root:84809.511, 1853.648, 79248.568
INFO:root:84877.580, 1848.916, 79330.833
INFO:root:84694.738, 1850.208, 79144.115
INFO:root:84517.734, 1847.578, 78974.999
INFO:root:84569.378, 1848.026, 79025.299
INFO:root:84701.826, 1844.713, 79167.686
INFO:root:84642.474, 1843.596, 79111.687
INFO:root:84520.256, 1843.739, 78989.039
INFO:root:84627.120, 1845.493, 79090.641
INFO:root:84381.938, 1842.723, 78853.768
INFO:root:84232.311, 1845.217, 78696.659
INFO:root:84259.839, 1845.402, 78723.631
INFO:root:84298.640, 1844.610, 78764.810
INFO:root:84393.913, 1839.065, 78876.718
INFO:root:84469.970, 1843.487, 78939.510
INFO:root:84331.726, 1840.346, 78810.688
INFO:root:84343.571, 1836.845, 78833.034
INFO:root:84291.618, 1838.110, 78777.288
INFO:root:84048.344, 1838.543, 78532.714
INFO:root:83850.510, 1835.449, 78344.164
INFO:root:83971.979, 1838.495, 78456.495
INFO:root:84030.050, 1838.757, 78513.777
INFO:root:84199.588, 1840.064, 78679.395
INFO:root:84180.479, 1837.868, 78666.875
INFO:root:84000.249, 1833.499, 78499.751
INFO:root:83852.420, 1828.730, 78366.231
INFO:root:84056.769, 1838.589, 78541.001
INFO:root:84068.174, 1838.595, 78552.389
INFO:root:83887.904, 1834.278, 78385.070
INFO:root:83842.334, 1833.454, 78341.973
INFO:root:83803.710, 1831.745, 78308.476
INFO:root:83807.975, 1825.739, 78330.757
INFO:root:83767.918, 1830.966, 78275.019
INFO:root:83641.280, 1829.609, 78152.452
INFO:root:83847.834, 1834.869, 78343.228
INFO:root:83664.581, 1829.406, 78176.364
INFO:root:83628.865, 1829.755, 78139.599
INFO:root:83473.819, 1826.359, 77994.742
INFO:root:83460.786, 1829.289, 77972.920
INFO:root:83610.979, 1827.356, 78128.911
INFO:root:83567.672, 1825.909, 78089.946
INFO:root:83646.470, 1829.570, 78157.759
INFO:root:83638.926, 1827.720, 78155.764
INFO:root:83397.378, 1827.885, 77913.723
INFO:root:83397.728, 1822.622, 77929.863
INFO:root:83379.027, 1824.701, 77904.922
INFO:root:83545.089, 1822.604, 78077.275
INFO:root:83429.245, 1824.630, 77955.354
INFO:root:83322.058, 1826.108, 77843.735
INFO:root:83278.801, 1821.864, 77813.207
INFO:root:83279.571, 1820.059, 77819.394
INFO:root:83115.179, 1820.219, 77654.521
INFO:root:83173.624, 1823.769, 77702.317
INFO:root:82940.876, 1817.480, 77488.436
INFO:root:83032.872, 1818.557, 77577.202
INFO:root:83304.079, 1822.396, 77836.889
INFO:root:83236.963, 1819.251, 77779.209
INFO:root:83133.428, 1823.637, 77662.518
INFO:root:83060.810, 1818.519, 77605.253
INFO:root:83048.397, 1818.214, 77593.756
INFO:root:82967.874, 1814.325, 77524.901
INFO:root:82818.593, 1818.801, 77362.190
INFO:root:82885.954, 1817.193, 77434.377
INFO:root:82989.564, 1811.992, 77553.588
INFO:root:82959.689, 1814.898, 77514.996
INFO:root:82893.725, 1816.038, 77445.611
INFO:root:82877.141, 1817.071, 77425.927
INFO:root:82898.576, 1809.799, 77469.180
INFO:root:82787.972, 1811.582, 77353.225
INFO:root:83026.881, 1814.459, 77583.505
INFO:root:82617.143, 1809.128, 77189.757
INFO:root:82433.393, 1809.408, 77005.169
INFO:root:82505.218, 1809.763, 77075.928
INFO:root:82530.759, 1805.329, 77114.772
INFO:root:82615.852, 1808.651, 77189.898
INFO:root:82686.615, 1809.921, 77256.853
INFO:root:82630.277, 1808.979, 77203.339
INFO:root:82567.255, 1809.585, 77138.499
INFO:root:82608.631, 1808.563, 77182.941
INFO:root:82755.186, 1809.628, 77326.303
INFO:root:82551.089, 1806.451, 77131.736
INFO:root:82260.546, 1808.074, 76836.323
INFO:root:82289.559, 1808.625, 76863.682
INFO:root:82356.350, 1803.614, 76945.506
INFO:root:82307.176, 1803.969, 76895.268
INFO:root:82449.883, 1806.385, 77030.728
INFO:root:82353.201, 1806.672, 76933.187
INFO:root:82372.128, 1808.901, 76945.427
INFO:root:82248.543, 1802.619, 76840.686
INFO:root:82264.816, 1804.396, 76851.628
INFO:root:82277.517, 1798.968, 76880.612
INFO:root:82331.018, 1802.380, 76923.879
INFO:root:82251.359, 1802.912, 76842.623
INFO:root:82223.672, 1799.231, 76825.979
INFO:root:82239.146, 1795.143, 76853.716
INFO:root:82185.831, 1798.882, 76789.184
INFO:root:82138.163, 1799.614, 76739.320
INFO:root:82009.936, 1799.510, 76611.406
INFO:root:82000.995, 1801.980, 76595.055
INFO:root:82039.237, 1799.369, 76641.132
INFO:root:82079.779, 1796.931, 76688.987
INFO:root:81798.542, 1795.276, 76412.713
INFO:root:81931.088, 1795.835, 76543.582
INFO:root:82070.456, 1802.009, 76664.429
INFO:root:81965.086, 1799.934, 76565.284
INFO:root:81986.548, 1788.571, 76620.833
INFO:root:81965.642, 1799.863, 76566.054
INFO:root:81921.263, 1799.691, 76522.192
INFO:root:81716.071, 1791.343, 76342.044
INFO:root:81771.455, 1790.476, 76400.026
INFO:root:81639.423, 1797.082, 76248.179
INFO:root:81598.494, 1796.489, 76209.028
INFO:root:81716.792, 1797.425, 76324.517
INFO:root:81604.597, 1790.981, 76231.653
INFO:root:81790.618, 1790.746, 76418.382
INFO:root:81945.312, 1796.255, 76556.545
INFO:root:81703.748, 1789.561, 76335.064
INFO:root:81443.304, 1790.559, 76071.627
INFO:root:81697.137, 1790.910, 76324.407
INFO:root:81573.055, 1791.069, 76199.847
INFO:root:81644.710, 1791.137, 76271.300
INFO:root:81553.231, 1790.055, 76183.067
INFO:root:81553.627, 1786.355, 76194.562
INFO:root:81425.781, 1786.597, 76065.991
INFO:root:81528.809, 1795.170, 76143.299
INFO:root:81501.174, 1790.461, 76129.791
INFO:root:81454.619, 1788.486, 76089.161
INFO:root:81264.415, 1782.543, 75916.786
INFO:root:81311.793, 1787.476, 75949.365
INFO:root:81182.928, 1787.818, 75819.474
INFO:root:81367.914, 1785.263, 76012.124
INFO:root:81508.410, 1783.155, 76158.944
INFO:root:81437.546, 1787.270, 76075.738
INFO:root:81358.966, 1784.005, 76006.951
INFO:root:81286.142, 1784.483, 75932.693
INFO:root:81166.543, 1781.619, 75821.685
INFO:root:81245.956, 1784.466, 75892.558
INFO:root:81344.308, 1784.507, 75990.785
INFO:root:81034.499, 1778.701, 75698.396
INFO:root:81171.152, 1782.824, 75822.681
INFO:root:81358.744, 1788.382, 75993.598
INFO:root:81301.661, 1786.090, 75943.391
INFO:root:81139.415, 1783.017, 75790.363
INFO:root:81062.837, 1779.752, 75723.582
INFO:root:80962.098, 1781.276, 75618.270
INFO:root:81134.599, 1782.219, 75787.942
INFO:root:81170.352, 1779.371, 75832.240
INFO:root:81254.445, 1783.020, 75905.386
INFO:root:80965.783, 1777.614, 75632.940
INFO:root:80951.629, 1774.406, 75628.411
