INFO:root:Namespace(batch_size=50, beta=1000.0, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:1115.28537632, 1.11458728, 0.69811507
INFO:root:42.75894907, 0.04233102, 0.42792446
INFO:root:15.52819934, 0.01510234, 0.42586192
INFO:root:8.59009799, 0.00816448, 0.42562098
INFO:root:5.52007255, 0.00509453, 0.42554370
INFO:root:4.29793599, 0.00387242, 0.42551345
INFO:root:3.58675880, 0.00316126, 0.42549748
INFO:root:3.10430421, 0.00267882, 0.42548918
INFO:root:2.74119259, 0.00231571, 0.42548358
INFO:root:2.46247630, 0.00203700, 0.42547978
INFO:root:2.25114102, 0.00182566, 0.42547741
INFO:root:2.19111539, 0.00176564, 0.42547565
INFO:root:1.84933614, 0.00142386, 0.42547440
INFO:root:2.02227796, 0.00159680, 0.42547334
INFO:root:1.71138126, 0.00128591, 0.42547247
INFO:root:1.68998715, 0.00126452, 0.42547196
INFO:root:1.68142410, 0.00125595, 0.42547145
INFO:root:1.58254511, 0.00115707, 0.42547110
INFO:root:1.49588988, 0.00107042, 0.42547076
INFO:root:1.42939055, 0.00100392, 0.42547051
INFO:root:1.44405805, 0.00101859, 0.42547030
INFO:root:1.40160799, 0.00097614, 0.42547018
INFO:root:1.26591817, 0.00084045, 0.42547000
INFO:root:1.38714132, 0.00096167, 0.42546988
INFO:root:1.24334301, 0.00081787, 0.42546977
INFO:root:1.15016001, 0.00072469, 0.42546969
INFO:root:1.10206643, 0.00067660, 0.42546960
INFO:root:1.15788911, 0.00073242, 0.42546955
INFO:root:1.06294298, 0.00063747, 0.42546948
INFO:root:1.10510114, 0.00067963, 0.42546944
INFO:root:0.99300379, 0.00056753, 0.42546939
INFO:root:1.06539145, 0.00063992, 0.42546936
INFO:root:0.88670893, 0.00046124, 0.42546932
INFO:root:0.91519959, 0.00048973, 0.42546929
INFO:root:0.94077294, 0.00051530, 0.42546926
INFO:root:0.86894022, 0.00044347, 0.42546925
INFO:root:0.84901552, 0.00042355, 0.42546922
INFO:root:0.77930506, 0.00035384, 0.42546921
INFO:root:0.84048739, 0.00041502, 0.42546919
INFO:root:0.79177415, 0.00036630, 0.42546917
INFO:root:0.75088900, 0.00032542, 0.42546916
INFO:root:0.73030650, 0.00030484, 0.42546914
INFO:root:0.75967851, 0.00033421, 0.42546914
INFO:root:0.67232028, 0.00024685, 0.42546913
INFO:root:0.65666958, 0.00023120, 0.42546912
INFO:root:0.68415410, 0.00025868, 0.42546912
INFO:root:0.65235518, 0.00022689, 0.42546910
INFO:root:0.62209307, 0.00019662, 0.42546910
INFO:root:0.57712865, 0.00015166, 0.42546910
INFO:root:0.60493652, 0.00017947, 0.42546909
INFO:root:0.60336941, 0.00017790, 0.42546909
INFO:root:0.57177763, 0.00014631, 0.42546908
INFO:root:0.54993931, 0.00012447, 0.42546908
INFO:root:0.54837750, 0.00012291, 0.42546908
INFO:root:0.54985188, 0.00012438, 0.42546907
INFO:root:0.55851806, 0.00013305, 0.42546907
INFO:root:0.47950731, 0.00005404, 0.42546907
INFO:root:0.51120753, 0.00008574, 0.42546907
INFO:root:0.48030500, 0.00005484, 0.42546906
INFO:root:0.52618800, 0.00010072, 0.42546906
INFO:root:0.45338225, 0.00002791, 0.42546906
INFO:root:0.48197493, 0.00005651, 0.42546906
INFO:root:0.43824316, 0.00001277, 0.42546906
INFO:root:0.45162920, 0.00002616, 0.42546906
INFO:root:2.84904838, 0.00242358, 0.42546906
INFO:root:0.33212553, -0.00009334, 0.42546905
INFO:root:0.32861763, -0.00009685, 0.42546906
INFO:root:0.32760651, -0.00009786, 0.42546906
INFO:root:0.32833385, -0.00009714, 0.42546905
INFO:root:0.35791514, -0.00006755, 0.42546906
