INFO:root:Namespace(batch_size=50, beta=5.0, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:6.27380453, 1.11514737, 0.69806759
INFO:root:0.64612374, 0.04363899, 0.42792879
INFO:root:0.50567731, 0.01596323, 0.42586116
INFO:root:0.46852469, 0.00858080, 0.42562069
INFO:root:0.45268304, 0.00542780, 0.42554402
INFO:root:0.44577339, 0.00405200, 0.42551338
INFO:root:0.44188490, 0.00327749, 0.42549746
INFO:root:0.43873120, 0.00264841, 0.42548916
INFO:root:0.43761246, 0.00242578, 0.42548356
INFO:root:0.43573043, 0.00205013, 0.42547977
INFO:root:0.43518912, 0.00194234, 0.42547740
INFO:root:0.43435756, 0.00177638, 0.42547564
INFO:root:0.43302856, 0.00151083, 0.42547439
INFO:root:0.43350855, 0.00160704, 0.42547337
INFO:root:0.43239004, 0.00138351, 0.42547250
INFO:root:0.43185020, 0.00127565, 0.42547197
INFO:root:0.43184068, 0.00127385, 0.42547145
INFO:root:0.43185818, 0.00127742, 0.42547110
INFO:root:0.43124358, 0.00115456, 0.42547076
INFO:root:0.43013302, 0.00093250, 0.42547050
INFO:root:0.43078828, 0.00106359, 0.42547030
INFO:root:0.43053324, 0.00101261, 0.42547018
INFO:root:0.42961068, 0.00082814, 0.42547000
INFO:root:0.43005402, 0.00091683, 0.42546988
INFO:root:0.42974936, 0.00085592, 0.42546977
INFO:root:0.42955012, 0.00081609, 0.42546969
INFO:root:0.43160315, 0.00122671, 0.42546960
INFO:root:0.42808603, 0.00052330, 0.42546955
INFO:root:0.42827389, 0.00056088, 0.42546948
INFO:root:0.42881837, 0.00066979, 0.42546944
INFO:root:0.42804616, 0.00051535, 0.42546939
INFO:root:0.42845046, 0.00059622, 0.42546936
INFO:root:0.42791071, 0.00048828, 0.42546932
INFO:root:0.42813118, 0.00053238, 0.42546929
INFO:root:0.42785130, 0.00047641, 0.42546926
INFO:root:0.42758533, 0.00042322, 0.42546925
INFO:root:0.42748783, 0.00040372, 0.42546922
INFO:root:0.42747976, 0.00040211, 0.42546921
INFO:root:0.42743247, 0.00039266, 0.42546919
INFO:root:0.42710645, 0.00032745, 0.42546917
INFO:root:0.42715581, 0.00033733, 0.42546916
INFO:root:0.42690827, 0.00028783, 0.42546914
INFO:root:0.42706496, 0.00031916, 0.42546914
INFO:root:0.42681034, 0.00026824, 0.42546913
INFO:root:0.42676558, 0.00025929, 0.42546912
INFO:root:0.42660579, 0.00022733, 0.42546912
INFO:root:0.42660005, 0.00022619, 0.42546910
INFO:root:0.42654364, 0.00021491, 0.42546910
INFO:root:0.42623266, 0.00015271, 0.42546910
INFO:root:0.42649896, 0.00020597, 0.42546909
INFO:root:0.43116989, 0.00114016, 0.42546909
INFO:root:0.42521367, -0.00005108, 0.42546908
INFO:root:0.42552447, 0.00001108, 0.42546908
INFO:root:0.42554878, 0.00001594, 0.42546908
INFO:root:0.42568216, 0.00004262, 0.42546907
INFO:root:0.42581289, 0.00006876, 0.42546907
INFO:root:0.42568498, 0.00004318, 0.42546907
INFO:root:0.42586737, 0.00007966, 0.42546907
INFO:root:0.44607547, 0.00412128, 0.42546906
INFO:root:0.42560642, 0.00002747, 0.42546906
INFO:root:0.42502461, -0.00008889, 0.42546906
INFO:root:0.42500983, -0.00009185, 0.42546906
INFO:root:0.42501113, -0.00009159, 0.42546906
INFO:root:0.42505683, -0.00008245, 0.42546906
INFO:root:0.42511202, -0.00007141, 0.42546906
INFO:root:0.42510639, -0.00007253, 0.42546905
INFO:root:0.42517196, -0.00005942, 0.42546906
