INFO:root:Namespace(batch_size=50, beta=0.0, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.1, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:1780.33891059, 1225723199222226258980238169997312.00000000, 1780.33891059
INFO:root:1742.72125041, 1450101553823180385915837247127552.00000000, 1742.72125041
INFO:root:1742.72123956, 1450254388696877595674930992644096.00000000, 1742.72123956
INFO:root:1742.72124973, 1450133853312198339990610681790464.00000000, 1742.72124973
INFO:root:1742.72124702, 1450072793209281443648797325393920.00000000, 1742.72124702
INFO:root:1742.72123752, 1450257532548769280638246786695168.00000000, 1742.72123752
INFO:root:1742.72123888, 1450274544767823030599021720764416.00000000, 1742.72123888
INFO:root:1742.72125041, 1450175496669471361544193210056704.00000000, 1742.72125041
INFO:root:1742.72124023, 1450129413491828316375195754430464.00000000, 1742.72124023
INFO:root:1742.72124905, 1450147686862297145963200972324864.00000000, 1742.72124905
INFO:root:1742.72125041, 1450148425327917886272570845560832.00000000, 1742.72125041
INFO:root:1742.72123549, 1450243742842380180140849488723968.00000000, 1742.72123549
INFO:root:1742.72124973, 1450275643869448104525997400915968.00000000, 1742.72124973
INFO:root:1742.72126194, 1450238810854876418251873625047040.00000000, 1742.72126194
INFO:root:1742.72125583, 1450162670235175272337247087624192.00000000, 1742.72125583
INFO:root:1742.72126329, 1450310442879760689406332956049408.00000000, 1742.72126329
INFO:root:1742.72125109, 1450204571926463602963361258536960.00000000, 1742.72125109
INFO:root:1742.72125651, 1450092777773950448854628520951808.00000000, 1742.72125651
INFO:root:1742.72123752, 1450204304565802135670881624522752.00000000, 1742.72123752
INFO:root:1742.72124227, 1450122019379135353954620548317184.00000000, 1742.72124227
INFO:root:1742.72125515, 1450127991580144316672257831206912.00000000, 1742.72125515
INFO:root:1742.72125244, 1450283428706966024040797102407680.00000000, 1742.72125244
INFO:root:1742.72123684, 1450086372723768174990177651916800.00000000, 1742.72123684
INFO:root:1742.72124905, 1450159172194883817187931852898304.00000000, 1742.72124905
INFO:root:1742.72124363, 1450192757766053708329118706171904.00000000, 1742.72124363
INFO:root:1742.72124702, 1450200026795222117755721300836352.00000000, 1742.72124702
INFO:root:1742.72123820, 1450157874936884392911285755314176.00000000, 1742.72123820
INFO:root:1742.72124227, 1450203901375608893972253637607424.00000000, 1742.72124227
INFO:root:1742.72124973, 1450281354727559897584704478511104.00000000, 1742.72124973
INFO:root:1742.72126058, 1450167014201160546608818065244160.00000000, 1742.72126058
INFO:root:1742.72125244, 1450264138334367787871085850001408.00000000, 1742.72125244
INFO:root:1742.72124159, 1450199440922904670898224950673408.00000000, 1742.72124159
INFO:root:1742.72123888, 1450060263794626891182516436205568.00000000, 1742.72123888
INFO:root:1742.72124498, 1450256397340559573831479141072896.00000000, 1742.72124498
INFO:root:1742.72124634, 1450134523433212783183661365198848.00000000, 1742.72124634
INFO:root:1742.72124091, 1450198718791215183836523310088192.00000000, 1742.72124091
INFO:root:1742.72123956, 1450206262488329579122573476626432.00000000, 1742.72123956
INFO:root:1742.72125109, 1450246157255296994784367249195008.00000000, 1742.72125109
INFO:root:1742.72125244, 1450121288220799708672970916364288.00000000, 1742.72125244
