INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, device=device(type='cuda'), epochs=150, learning_rate=0.0001, model='KVAE', save_every=10, scale=0.1, subdirectory='finetuned2', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/kvae/finetuned1/scale=0.3/kvae_state_dict_scale=0.3_100.pth.
INFO:root:Starting KVAE training for 150 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:655.63860641, 6822.92266110, 18.28561880, 44.93929220, 1836.98205783
INFO:root:655.67957400, 6823.14346638, 18.27317306, 44.90795951, 1836.13990297
INFO:root:655.71015482, 6823.57953790, 18.27829903, 44.92611547, 1841.22854160
INFO:root:656.23744744, 6828.59305913, 18.27279685, 44.89466640, 1842.30942920
INFO:root:655.39386761, 6820.41830466, 18.24983713, 44.89781377, 1842.16755233
INFO:root:655.73380358, 6824.20754031, 18.28607446, 44.97304046, 1843.93276047
INFO:root:655.75393668, 6823.74926065, 18.27179285, 44.89279357, 1844.82230285
INFO:root:655.33478449, 6820.08210051, 18.27671964, 44.95015900, 1853.23398715
INFO:root:655.24060615, 6819.07101895, 18.28759634, 44.95410401, 1852.83146202
INFO:root:655.32493750, 6819.69846555, 18.26336209, 44.90828476, 1855.23754017
INFO:root:655.28914191, 6819.67035302, 18.27420172, 44.95210733, 1853.26232953
INFO:root:655.21765305, 6818.79149525, 18.27266094, 44.93416800, 1854.02240120
INFO:root:655.17692353, 6818.24725385, 18.25201800, 44.89983294, 1854.21428491
INFO:root:655.32016340, 6819.27734375, 18.25538556, 44.86296675, 1855.71324472
INFO:root:654.98655241, 6816.67319094, 18.27726418, 44.95804260, 1855.02463310
INFO:root:655.28249870, 6819.46575105, 18.28296102, 44.94705106, 1854.39927771
INFO:root:655.37246839, 6820.44891747, 18.26137839, 44.93381662, 1855.36936962
INFO:root:655.36195961, 6820.01680068, 18.28200580, 44.92173980, 1856.11880169
INFO:root:655.15252418, 6818.37471257, 18.27953524, 44.96449601, 1869.92964984
