INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=300, initial='False', learning_rate=1e-05, model='KVAE', save_every=10, scale=0.3, subdirectory='v2/finetuned1', x_dim=1, z_dim=4)
INFO:root:Starting KVAE training for 300 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:3730.87035447, 7486.35769867, 139.22684416, -1345.73610979, 2179.53689011
INFO:root:3664.58199525, 7393.84686318, 143.51497820, -1302.91287111, 2156.52767808
INFO:root:3621.62915729, 7304.87066145, 147.72049251, -1282.44737827, 2134.30988754
INFO:root:3572.18461018, 7213.82610034, 151.43579490, -1256.60087927, 2112.71115521
INFO:root:3533.55055763, 7124.14958823, 155.23334323, -1241.07224261, 2091.12439898
INFO:root:3497.83536425, 7034.62636532, 158.73973900, -1228.70762116, 2069.95433948
INFO:root:3449.30356279, 6946.09156362, 162.34357700, -1203.13242332, 2049.54509682
INFO:root:3418.87143177, 6856.59886296, 165.30067249, -1196.59100905, 2029.11308532
INFO:root:3377.61605229, 6765.38002588, 168.45459674, -1179.54736480, 2008.41673327
INFO:root:3349.74429908, 6673.91771372, 171.16086680, -1176.40804747, 1988.05368061
INFO:root:3303.45608152, 6575.57821519, 173.95607519, -1156.82646307, 1964.59036469
INFO:root:3266.07767615, 6483.25544574, 176.32108769, -1144.77987746, 1943.30575037
INFO:root:3239.02398696, 6388.28369763, 178.80059814, -1143.73820325, 1919.91164053
INFO:root:3209.83416683, 6296.33369514, 180.86380763, -1140.07016684, 1896.88722491
INFO:root:3178.68528891, 6208.30703560, 182.67111789, -1133.52199382, 1874.48224382
INFO:root:3151.97865230, 6114.49960813, 184.66443590, -1132.96426044, 1848.47511865
INFO:root:3122.08370472, 6023.32462928, 186.67027098, -1128.41596611, 1823.33952963
INFO:root:3095.91948774, 5925.29753745, 188.34538736, -1129.98476737, 1793.98778675
INFO:root:3070.19309336, 5824.35747164, 190.23102788, -1132.65474773, 1763.08971935
INFO:root:3037.22416761, 5732.28851824, 191.94410404, -1125.59343263, 1735.36145408
INFO:root:3019.16665576, 5645.41643859, 193.82032445, -1131.72133159, 1709.03374428
INFO:root:2991.86460393, 5559.30066618, 195.70372262, -1128.37060948, 1682.37846695
INFO:root:2967.34730452, 5479.44489264, 197.67307374, -1125.84069095, 1657.65904207
INFO:root:2942.51130895, 5401.59418230, 199.30126768, -1122.73170962, 1633.60731458
INFO:root:2925.36671603, 5330.61601500, 201.08491915, -1125.09691887, 1611.24698323
INFO:root:2897.38786004, 5252.70240346, 202.87668721, -1118.70038258, 1586.70058485
INFO:root:2882.96742234, 5179.61697291, 204.40320475, -1124.67905883, 1563.35153606
INFO:root:2867.49135860, 5106.85839222, 206.24597877, -1129.18778839, 1540.29759576
INFO:root:2849.63980547, 5040.82387042, 207.88629597, -1129.50630020, 1519.47946731
INFO:root:2841.64552919, 4975.56103205, 209.50645661, -1139.47071439, 1498.83809278
INFO:root:2813.15663736, 4909.16980369, 211.25977340, -1129.14587262, 1477.68315445
INFO:root:2803.74569142, 4846.25043541, 212.67698815, -1137.19352619, 1457.49147374
INFO:root:2779.40913024, 4787.22334980, 214.13268635, -1129.10939008, 1439.35644453
INFO:root:2770.16924534, 4729.16264431, 215.62966870, -1135.79073874, 1420.67063564
INFO:root:2762.24841536, 4672.30733106, 217.21557899, -1143.34059166, 1402.76515771
INFO:root:2746.33154013, 4617.18322987, 218.25129457, -1142.92521860, 1385.23004811
INFO:root:2726.18731207, 4561.63336920, 219.67656295, -1138.02068920, 1367.92466007
INFO:root:2725.78857771, 4508.10231825, 220.91427515, -1152.44356114, 1350.89712738
INFO:root:2705.18295948, 4455.76481638, 222.52681795, -1145.92664370, 1334.14183093
INFO:root:2699.50018510, 4403.97828859, 223.61125047, -1154.69539419, 1317.71589340
INFO:root:2687.15033859, 4352.50201844, 224.69114879, -1156.70853503, 1301.56791697
INFO:root:2681.19666388, 4303.38068210, 225.90543613, -1164.27697992, 1286.33364849
INFO:root:2672.87187576, 4253.56687276, 227.21898462, -1169.58277439, 1270.69990374
INFO:root:2655.29164703, 4203.21422329, 228.33777691, -1165.98955333, 1255.03672373
INFO:root:2666.53762237, 4158.53514692, 229.20306912, -1189.77396527, 1240.73172677
INFO:root:2643.11812757, 4113.31937948, 230.44265776, -1178.67960358, 1226.44188131
INFO:root:2633.08280386, 4066.39656368, 231.30771797, -1181.85606641, 1212.33197371
INFO:root:2637.77812116, 4021.50013995, 232.56456878, -1198.76346029, 1198.48427470
INFO:root:2631.23351238, 3978.74928779, 233.53330070, -1204.07537923, 1185.46720118
INFO:root:2603.25675869, 3936.71894282, 234.55496498, -1187.68606754, 1172.52955734
INFO:root:2603.62517295, 3895.68612846, 235.67002937, -1199.24926093, 1159.97153896
INFO:root:2597.67171829, 3856.98252762, 236.67379634, -1203.90311850, 1148.27701719
INFO:root:2598.21624918, 3816.51773829, 237.66165093, -1215.59922729, 1136.02477716
INFO:root:2577.17447708, 3778.56823186, 238.64989972, -1204.95405309, 1124.53651146
