INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=100, initial='False', learning_rate=1e-06, model='KVAE', save_every=10, scale=0.3, subdirectory='v2/finetuned1', x_dim=1, z_dim=4)
INFO:root:Starting KVAE training for 100 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:23444.47039062, 31288.53373806, -137.03734224, -14194.94723303, 10709.34997014
INFO:root:23259.90679315, 31086.17717456, -136.61048364, -14070.66370373, 10609.70001493
INFO:root:23105.96823045, 30877.57290008, -136.34479547, -13979.04078220, 10507.14129056
INFO:root:22901.67218369, 30658.84195860, -135.99050019, -13840.00976331, 10399.79710515
INFO:root:22797.37046799, 30434.05410281, -135.67018915, -13802.82403462, 10289.70300682
INFO:root:22435.99844115, 30200.44435460, -135.58900170, -13511.45376186, 10175.54131419
INFO:root:22289.06188769, 29958.95221686, -134.92059414, -13436.29643064, 10057.81171626
INFO:root:22070.62552645, 29707.97023039, -134.67405808, -13292.90817599, 9935.78049114
INFO:root:21862.50085396, 29449.41992188, -134.29589018, -13161.97038148, 9810.43399806
INFO:root:21759.33227027, 29186.84847731, -133.73183018, -13137.00913383, 9683.53355145
INFO:root:21439.61274428, 28911.26467954, -133.49740484, -12899.73036719, 9550.80458798
INFO:root:21345.25165130, 28628.65004230, -133.11724018, -12889.77352133, 9415.21373656
INFO:root:21082.01639529, 28337.19584743, -132.76923346, -12713.62646694, 9275.96387341
INFO:root:20889.13039034, 28038.70410778, -132.29451475, -12609.81331853, 9133.99159659
INFO:root:20649.56803943, 27729.46041501, -131.57368790, -12462.30318573, 8987.63090914
INFO:root:20495.09432283, 27408.50289859, -131.32346193, -12403.86646654, 8836.56167272
INFO:root:20237.16413008, 27085.12374353, -130.71989247, -12242.34660732, 8685.24051428
INFO:root:20071.90871662, 26752.58313844, -130.31114129, -12176.44464417, 8530.63903886
INFO:root:19847.24576158, 26409.98937600, -129.80491473, -12054.05356848, 8372.44927473
INFO:root:19629.04599610, 26061.15090068, -129.39110682, -11940.09153688, 8212.60603167
INFO:root:19435.95342701, 25704.46341312, -128.85688651, -11853.47099270, 8050.48360059
INFO:root:19232.38061423, 25336.02695810, -128.20429565, -11759.77654190, 7884.49563035
INFO:root:19018.80534453, 24962.13378284, -127.72499507, -11657.88988249, 7717.61599634
INFO:root:18780.54919640, 24584.56616988, -127.08322576, -11532.26229229, 7550.76151038
INFO:root:18539.69513098, 24201.60487162, -126.83553402, -11406.04887986, 7383.44440747
INFO:root:18310.21642035, 23807.93049612, -125.88824273, -11293.72521563, 7213.43619066
INFO:root:18124.08178374, 23411.43925408, -125.33160206, -11225.98132221, 7044.44985009
INFO:root:17911.41922697, 23011.41375149, -124.96587936, -11132.96070599, 6876.32782643
INFO:root:17682.43963277, 22610.56375647, -123.99621140, -11023.26641422, 6710.28080837
INFO:root:17468.20170696, 22209.42416401, -123.52948435, -10928.90365635, 6546.77482459
INFO:root:17293.66089911, 21804.65812848, -122.88727594, -10875.15045549, 6384.51250249
INFO:root:17103.47130012, 21406.81180334, -122.20025115, -10803.62770873, 6227.76777406
INFO:root:16856.93442584, 21013.01411973, -121.56624312, -10674.59616201, 6075.50948572
INFO:root:16667.64715337, 20625.89723079, -120.70684022, -10600.58455696, 5928.66247947
INFO:root:16530.28483140, 20249.46136047, -120.26485152, -10575.71109782, 5788.71161861
INFO:root:16334.46529913, 19883.42814490, -119.54258470, -10488.97923226, 5655.33565448
INFO:root:16137.55483012, 19525.34509355, -118.71421459, -10398.66531231, 5527.51656735
INFO:root:15951.52371939, 19184.11370422, -118.14017472, -10314.42960240, 5408.20446233
INFO:root:15823.00828010, 18860.30477458, -117.34703380, -10282.26371962, 5297.25188470
INFO:root:15656.91160782, 18551.86471188, -116.75496965, -10208.10696697, 5193.55010636
INFO:root:15498.83628158, 18264.65928543, -116.04221407, -10135.48052981, 5098.74588849
INFO:root:15335.46207427, 17994.95757862, -115.24774981, -10052.22236549, 5011.22157083
INFO:root:15296.21249388, 17745.45897193, -114.66875599, -10087.24339866, 4931.40428443
INFO:root:15083.86565885, 17513.06106937, -114.00157010, -9943.94873198, 4858.05754877
INFO:root:14987.04485255, 17295.12226314, -113.40058189, -9911.90857232, 4789.99140998
INFO:root:14851.03441547, 17098.97021795, -112.89478584, -9834.23792611, 4729.28722756
INFO:root:14728.15416533, 16924.42066829, -112.29694609, -9763.12470984, 4675.47006245
INFO:root:14651.55789353, 16764.71469447, -111.50393609, -9733.64724589, 4626.37400789
INFO:root:14498.83589241, 16621.86502289, -111.22466521, -9623.50086305, 4582.30199729
INFO:root:14393.56725382, 16491.09263037, -110.32208932, -9556.56136645, 4541.83415543
INFO:root:14309.21836672, 16374.05130996, -109.95189088, -9506.95467618, 4505.47798691
INFO:root:14218.82865640, 16268.29982957, -109.28063664, -9447.61914953, 4472.26230655
INFO:root:14091.93353475, 16173.04378981, -108.73579494, -9348.75599631, 4442.10160915
INFO:root:13997.51469306, 16087.36937699, -108.31353128, -9279.61724456, 4414.82788863
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall/kvae/v2/finetuned1/scale=0.3/kvae_state_dict_scale=0.3_99.pth
