INFO:root:Namespace(batch_size=50, beta=1e-10, clip=10, device=device(type='cuda'), epochs=120, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 120 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:0.58135216, 4587044.86176584, 0.58089345
INFO:root:0.42565424, 1201375.28958333, 0.42553411
INFO:root:0.42554227, 507690.08333333, 0.42549151
INFO:root:0.42550577, 263316.40651042, 0.42547944
INFO:root:0.42548940, 150409.04557292, 0.42547436
INFO:root:0.42548111, 91288.26714410, 0.42547198
INFO:root:0.42547682, 60171.13101128, 0.42547080
INFO:root:0.42547463, 43766.64997830, 0.42547025
INFO:root:0.42547331, 33679.46192491, 0.42546994
INFO:root:0.42547244, 26930.81144748, 0.42546975
INFO:root:0.42547180, 21997.17833116, 0.42546960
INFO:root:0.42547135, 18468.16952040, 0.42546950
INFO:root:0.42547099, 15666.83605686, 0.42546943
INFO:root:0.42547072, 13430.30743815, 0.42546938
INFO:root:0.42547050, 11764.12445747, 0.42546932
INFO:root:0.42547032, 10295.38741319, 0.42546929
INFO:root:0.42547016, 9081.87500000, 0.42546926
INFO:root:0.42547004, 8079.69834527, 0.42546923
INFO:root:0.42546993, 7190.21700575, 0.42546921
INFO:root:0.42546984, 6437.37870822, 0.42546919
INFO:root:0.42546976, 5793.46898329, 0.42546918
INFO:root:0.42546969, 5252.69655219, 0.42546917
INFO:root:0.42546963, 4746.98164741, 0.42546915
INFO:root:0.42546957, 4322.58203396, 0.42546914
INFO:root:0.42546953, 3927.77961290, 0.42546914
INFO:root:0.42546948, 3577.15461426, 0.42546913
INFO:root:0.42546945, 3254.81280924, 0.42546912
INFO:root:0.42546941, 3001.57966715, 0.42546911
INFO:root:0.42546938, 2742.57008057, 0.42546911
INFO:root:0.42546935, 2513.88150228, 0.42546910
INFO:root:0.42546933, 2325.80493300, 0.42546910
INFO:root:0.42546931, 2139.36521539, 0.42546909
INFO:root:0.42546929, 1973.92651774, 0.42546909
INFO:root:0.42546926, 1799.03479140, 0.42546908
INFO:root:0.42546925, 1679.00861138, 0.42546908
INFO:root:0.42546923, 1538.00097928, 0.42546907
INFO:root:0.42546922, 1428.46525472, 0.42546907
INFO:root:0.42546920, 1338.09597914, 0.42546907
INFO:root:0.42546919, 1235.05179443, 0.42546907
INFO:root:0.42546918, 1136.18392300, 0.42546906
INFO:root:0.42546917, 1060.44814894, 0.42546907
INFO:root:0.42546915, 978.87708401, 0.42546906
INFO:root:0.42546915, 916.43685574, 0.42546906
INFO:root:0.42546915, 855.41317952, 0.42546906
INFO:root:0.42546914, 793.43247002, 0.42546905
