INFO:root:Namespace(batch_size=50, beta=1.5, clip=10, device=device(type='cuda'), epochs=300, hdim=1024, learning_rate=0.001, model='VRNN', nlayers=1, save_every=1, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 300 epochs.
INFO:root:Train Loss, KLD, Reconstruction Loss
INFO:root:574945.636, 2411.587, 381689.366
INFO:root:403781.220, 1606.132, 268116.726
INFO:root:296287.093, 4265.311, 194681.188
INFO:root:276878.614, 5306.625, 181047.993
INFO:root:263046.546, 6139.543, 171271.335
INFO:root:251599.014, 6827.960, 163180.702
INFO:root:242854.898, 7439.180, 156943.811
INFO:root:235443.360, 7862.144, 151720.810
INFO:root:228017.044, 8245.562, 146514.321
INFO:root:223540.778, 8496.828, 143362.634
INFO:root:219095.781, 8667.255, 140285.685
INFO:root:214719.588, 8830.544, 137259.363
INFO:root:211501.868, 8932.300, 135046.379
INFO:root:208050.572, 9052.895, 132665.117
INFO:root:204791.723, 9146.706, 130430.011
INFO:root:202283.994, 9210.121, 128715.916
INFO:root:198762.113, 9301.871, 126306.827
INFO:root:197440.875, 9333.948, 125404.619
INFO:root:194350.819, 9405.588, 123296.820
INFO:root:192867.962, 9460.152, 122271.874
INFO:root:190658.217, 9507.572, 120767.096
INFO:root:188234.518, 9550.356, 119122.774
INFO:root:186628.879, 9583.814, 118030.042
INFO:root:184254.497, 9634.850, 116413.098
INFO:root:183429.633, 9664.603, 115843.353
INFO:root:181797.827, 9716.500, 114720.884
INFO:root:180449.779, 9732.736, 113811.362
INFO:root:179287.432, 9727.248, 113040.122
INFO:root:177316.651, 9783.177, 111688.983
INFO:root:175857.961, 9829.192, 110685.845
INFO:root:175319.481, 9815.582, 110335.933
INFO:root:173536.317, 9853.273, 109122.029
INFO:root:173034.324, 9881.659, 108768.444
INFO:root:171986.921, 9892.367, 108063.036
INFO:root:169979.402, 9906.087, 106715.543
INFO:root:169647.862, 9916.777, 106487.390
INFO:root:168335.115, 9957.125, 105585.327
INFO:root:167183.954, 9953.923, 104820.021
INFO:root:166492.187, 9989.887, 104334.866
INFO:root:166254.895, 9976.576, 104185.546
INFO:root:165035.234, 9990.403, 103363.220
INFO:root:163783.304, 10021.283, 102508.014
INFO:root:162921.652, 10039.577, 101921.383
INFO:root:162310.227, 10049.270, 101507.305
INFO:root:162038.881, 10025.611, 101342.180
INFO:root:160439.675, 10072.600, 100244.717
INFO:root:159907.083, 10086.402, 99880.454
INFO:root:159133.965, 10075.142, 99372.550
INFO:root:158718.373, 10088.866, 99086.337
INFO:root:157811.958, 10086.460, 98483.665
INFO:root:157066.627, 10100.893, 97977.156
INFO:root:156793.179, 10119.359, 97782.547
INFO:root:156501.977, 10133.208, 97579.179
INFO:root:156088.167, 10153.480, 97289.791
INFO:root:155147.161, 10127.267, 96679.930
INFO:root:154667.930, 10135.807, 96354.748
INFO:root:154014.454, 10151.189, 95908.843
INFO:root:153195.585, 10168.500, 95351.390
INFO:root:152143.258, 10156.967, 94657.527
INFO:root:151608.950, 10164.115, 94296.557
INFO:root:151256.559, 10171.168, 94056.928
INFO:root:151614.383, 10177.729, 94291.103
INFO:root:150231.709, 10183.578, 93365.421
INFO:root:150589.382, 10189.363, 93600.012
INFO:root:149514.285, 10193.702, 92880.389
INFO:root:149375.155, 10192.416, 92788.492
INFO:root:148862.896, 10194.803, 92445.395
INFO:root:148407.266, 10200.548, 92137.813
INFO:root:147784.719, 10199.291, 91723.619
INFO:root:147961.550, 10209.916, 91834.423
INFO:root:147304.948, 10195.787, 91406.107
INFO:root:146776.464, 10209.277, 91044.791
INFO:root:146666.208, 10220.864, 90963.563
INFO:root:145781.810, 10223.048, 90372.508
INFO:root:145160.571, 10220.065, 89960.337
INFO:root:145262.200, 10231.272, 90020.619
INFO:root:144598.861, 10226.000, 89581.907
INFO:root:145033.279, 10230.727, 89868.368
INFO:root:144396.724, 10228.306, 89445.611
INFO:root:143504.787, 10245.612, 88839.450
INFO:root:143575.557, 10243.784, 88887.849
INFO:root:142779.883, 10235.564, 88362.879
INFO:root:143723.067, 10244.203, 88985.910
INFO:root:142140.259, 10237.430, 87935.219
INFO:root:142024.005, 10244.508, 87852.998
INFO:root:142022.198, 10221.295, 87867.269
INFO:root:142075.433, 10257.524, 87878.606
INFO:root:141920.557, 10247.313, 87782.162
INFO:root:141056.596, 10259.081, 87198.343
INFO:root:140382.155, 10269.433, 86741.815
INFO:root:140439.241, 10262.671, 86784.380
INFO:root:140563.653, 10267.631, 86864.015
INFO:root:139879.424, 10250.205, 86419.479
INFO:root:140255.774, 10244.394, 86674.253
INFO:root:139070.537, 10239.767, 85887.180
INFO:root:139540.216, 10272.969, 86178.165
INFO:root:139121.600, 10252.487, 85912.742
INFO:root:138869.411, 10249.486, 85746.617
INFO:root:138995.551, 10271.396, 85816.104
INFO:root:138192.355, 10260.025, 85288.220
INFO:root:137987.569, 10277.476, 85140.062
INFO:root:137927.764, 10267.084, 85107.120
INFO:root:137715.870, 10260.377, 84970.329
INFO:root:137236.757, 10261.647, 84650.073
INFO:root:137224.914, 10257.652, 84644.841
INFO:root:136980.340, 10269.643, 84473.798
INFO:root:136955.832, 10279.224, 84451.071
INFO:root:137004.516, 10274.542, 84486.649
INFO:root:136522.064, 10268.531, 84169.022
INFO:root:135786.121, 10270.705, 83676.945
INFO:root:135902.098, 10255.224, 83764.582
INFO:root:135956.145, 10273.001, 83788.762
INFO:root:135408.234, 10260.467, 83431.845
INFO:root:135528.079, 10255.768, 83514.874
INFO:root:135497.016, 10273.806, 83482.140
INFO:root:135220.441, 10272.412, 83298.686
INFO:root:134307.845, 10239.857, 82711.992
INFO:root:134479.614, 10267.505, 82808.073
INFO:root:134235.790, 10262.384, 82648.937
INFO:root:134390.529, 10255.755, 82756.516
INFO:root:134399.787, 10257.136, 82761.767
INFO:root:134047.009, 10259.290, 82525.146
INFO:root:134061.145, 10255.526, 82537.080
INFO:root:134100.370, 10243.195, 82571.451
INFO:root:133627.737, 10265.991, 82241.164
INFO:root:133145.188, 10249.571, 81930.412
INFO:root:133376.364, 10248.491, 82085.249
INFO:root:133332.842, 10260.964, 82047.919
INFO:root:132395.877, 10257.859, 81425.345
INFO:root:132606.681, 10240.225, 81577.637
INFO:root:132873.532, 10248.390, 81750.094
INFO:root:132972.796, 10238.594, 81822.801
INFO:root:132306.353, 10237.472, 81379.254
INFO:root:132263.138, 10263.680, 81332.972
INFO:root:131816.636, 10232.531, 81056.070
INFO:root:131894.442, 10250.573, 81095.912
INFO:root:131618.462, 10251.905, 80911.038
INFO:root:131535.149, 10233.767, 80867.588
INFO:root:131720.839, 10256.270, 80976.379
INFO:root:131041.294, 10230.274, 80540.680
INFO:root:131265.123, 10237.071, 80685.369
INFO:root:131280.919, 10228.983, 80701.290
INFO:root:130813.979, 10229.704, 80389.517
INFO:root:131124.317, 10230.741, 80595.717
INFO:root:130850.430, 10215.293, 80423.425
INFO:root:130698.163, 10229.225, 80312.626
INFO:root:130510.022, 10232.705, 80184.878
INFO:root:130186.064, 10211.065, 79983.333
INFO:root:129778.122, 10220.938, 79704.790
INFO:root:129666.744, 10205.932, 79640.541
INFO:root:129982.407, 10231.876, 79833.687
INFO:root:129827.431, 10220.140, 79738.194
INFO:root:130025.822, 10231.656, 79862.777
INFO:root:129688.854, 10196.836, 79661.345
INFO:root:129411.234, 10250.332, 79440.601
INFO:root:129451.889, 10210.401, 79494.325
INFO:root:129413.565, 10218.636, 79463.286
INFO:root:129056.917, 10213.074, 79229.228
INFO:root:128741.096, 10218.231, 79015.243
INFO:root:128933.121, 10217.445, 79143.784
INFO:root:128803.361, 10213.508, 79059.902
INFO:root:128491.137, 10198.906, 78861.487
INFO:root:129233.803, 10189.427, 79362.917
INFO:root:129040.768, 10222.150, 79212.413
INFO:root:128457.391, 10178.832, 78852.372
INFO:root:128374.295, 10184.002, 78793.529
INFO:root:128428.454, 10188.811, 78826.428
INFO:root:127686.256, 10178.912, 78338.229
INFO:root:127619.412, 10175.780, 78295.755
INFO:root:128140.552, 10193.378, 78631.449
INFO:root:127539.395, 10204.185, 78223.473
INFO:root:127817.357, 10196.778, 78413.720
INFO:root:127124.838, 10157.045, 77978.529
INFO:root:127198.246, 10176.968, 78014.186
INFO:root:127563.245, 10191.148, 78248.065
INFO:root:127540.733, 10195.904, 78229.885
INFO:root:127297.452, 10180.974, 78077.652
INFO:root:127169.799, 10171.250, 77999.033
INFO:root:126781.962, 10185.457, 77731.003
INFO:root:126986.300, 10171.230, 77876.714
INFO:root:126934.552, 10172.179, 77841.581
INFO:root:126708.952, 10145.285, 77709.111
INFO:root:126216.813, 10158.359, 77372.303
INFO:root:126929.839, 10178.167, 77834.448
INFO:root:126505.535, 10165.777, 77559.839
INFO:root:126648.806, 10187.323, 77640.989
INFO:root:126169.362, 10148.600, 77347.175
INFO:root:126340.258, 10129.761, 77473.664
INFO:root:126398.709, 10180.145, 77479.042
INFO:root:126081.718, 10168.969, 77275.166
INFO:root:126115.869, 10166.151, 77299.812
INFO:root:125714.606, 10154.623, 77039.989
INFO:root:126112.614, 10156.727, 77303.924
INFO:root:125631.953, 10159.612, 76981.561
INFO:root:125464.089, 10127.282, 76891.205
INFO:root:125362.838, 10149.391, 76808.964
INFO:root:125736.573, 10172.087, 77042.990
INFO:root:125634.922, 10129.422, 77003.667
INFO:root:125738.180, 10134.092, 77069.392
INFO:root:125358.504, 10135.934, 76815.046
INFO:root:124804.201, 10126.740, 76451.640
INFO:root:125457.453, 10150.645, 76871.205
INFO:root:125095.875, 10128.463, 76644.941
INFO:root:124772.769, 10139.603, 76422.111
INFO:root:125003.421, 10135.366, 76578.703
INFO:root:124801.650, 10138.094, 76442.370
INFO:root:124775.823, 10124.727, 76434.064
INFO:root:124577.750, 10127.519, 76300.154
INFO:root:124600.818, 10125.754, 76316.710
INFO:root:124461.290, 10132.021, 76219.513
INFO:root:124248.876, 10114.771, 76089.403
INFO:root:124551.364, 10150.659, 76267.136
INFO:root:124410.818, 10091.647, 76212.781
INFO:root:124087.316, 10111.541, 75983.850
INFO:root:123943.173, 10109.235, 75889.292
INFO:root:124221.615, 10107.704, 76075.941
INFO:root:124191.485, 10111.920, 76053.043
INFO:root:123788.846, 10102.759, 75790.725
INFO:root:123705.846, 10116.115, 75726.487
INFO:root:124589.215, 10130.229, 76305.990
INFO:root:123821.327, 10100.982, 75813.563
INFO:root:123438.910, 10088.610, 75566.867
INFO:root:123488.773, 10095.506, 75595.511
INFO:root:123852.275, 10120.511, 75821.176
INFO:root:123466.937, 10080.539, 75590.932
INFO:root:123305.742, 10090.714, 75476.685
INFO:root:123269.587, 10092.807, 75451.186
INFO:root:123182.120, 10102.178, 75386.628
INFO:root:123129.682, 10084.682, 75363.333
INFO:root:123203.923, 10087.253, 75411.113
INFO:root:122841.840, 10091.450, 75166.927
INFO:root:122854.369, 10089.891, 75176.319
INFO:root:123188.545, 10078.737, 75406.539
INFO:root:123033.130, 10070.615, 75308.343
INFO:root:123010.397, 10089.396, 75280.667
INFO:root:123011.334, 10080.294, 75287.361
INFO:root:122825.692, 10068.677, 75171.343
INFO:root:122624.040, 10068.932, 75036.739
INFO:root:122176.615, 10056.134, 74746.987
INFO:root:122758.034, 10068.146, 75126.592
INFO:root:122535.997, 10055.988, 74986.673
INFO:root:122346.943, 10068.433, 74852.340
INFO:root:122672.130, 10051.039, 75080.727
INFO:root:122177.940, 10046.232, 74754.472
INFO:root:122124.127, 10073.041, 74700.724
INFO:root:122539.912, 10082.768, 74971.429
INFO:root:122330.938, 10059.913, 74847.351
INFO:root:121881.241, 10066.075, 74543.444
INFO:root:122021.418, 10070.881, 74633.692
INFO:root:121998.812, 10058.515, 74626.864
INFO:root:121526.770, 10032.554, 74329.477
INFO:root:121901.121, 10058.215, 74561.937
INFO:root:122006.908, 10070.579, 74624.219
INFO:root:121956.347, 10049.603, 74604.496
INFO:root:122023.535, 10047.423, 74650.742
INFO:root:121480.646, 10044.252, 74290.930
INFO:root:121952.247, 10042.325, 74606.615
INFO:root:121511.277, 10034.572, 74317.803
INFO:root:121461.069, 10049.065, 74274.670
INFO:root:121088.021, 10020.653, 74044.912
INFO:root:121404.508, 10030.260, 74249.499
INFO:root:121592.629, 10047.321, 74363.539
INFO:root:121471.657, 10043.711, 74285.297
INFO:root:120983.494, 10044.217, 73959.518
INFO:root:121353.194, 10027.643, 74217.034
INFO:root:121107.082, 10024.061, 74055.348
INFO:root:121013.252, 10028.644, 73989.738
INFO:root:121004.750, 10026.825, 73985.283
INFO:root:121331.835, 10039.135, 74195.133
INFO:root:121223.031, 10032.984, 74126.698
INFO:root:120982.378, 10022.827, 73973.034
INFO:root:121054.241, 10024.118, 74020.082
INFO:root:120710.111, 9995.563, 73809.699
INFO:root:120539.195, 10002.118, 73691.385
INFO:root:120798.465, 10032.640, 73843.884
INFO:root:121010.420, 10030.307, 73986.742
INFO:root:120799.890, 10020.628, 73852.841
