INFO:root:Namespace(batch_size=50, beta=2.2, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, Reconstruction Loss
INFO:root:3.150, 1.114, 0.698
INFO:root:0.523, 0.043, 0.428
INFO:root:0.461, 0.016, 0.426
INFO:root:0.444, 0.008, 0.426
INFO:root:0.437, 0.005, 0.426
INFO:root:0.434, 0.004, 0.426
INFO:root:0.433, 0.003, 0.425
INFO:root:0.431, 0.003, 0.425
INFO:root:0.431, 0.002, 0.425
INFO:root:0.430, 0.002, 0.425
INFO:root:0.430, 0.002, 0.425
INFO:root:0.429, 0.002, 0.425
INFO:root:0.429, 0.001, 0.425
INFO:root:0.429, 0.002, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.428, 0.001, 0.425
INFO:root:0.427, 0.001, 0.425
INFO:root:0.427, 0.001, 0.425
INFO:root:0.427, 0.001, 0.425
INFO:root:0.427, 0.001, 0.425
