INFO:root:Namespace(batch_size=50, beta=15.0, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, Reconstruction Loss
INFO:root:516088.331, 272.196, 512005.386
INFO:root:287357.228, 160.467, 284950.221
INFO:root:238610.197, 234.109, 235098.558
INFO:root:220148.061, 248.575, 216419.438
INFO:root:211372.584, 257.176, 207514.946
INFO:root:206783.188, 268.849, 202750.460
INFO:root:203685.332, 279.001, 199500.320
INFO:root:201246.351, 284.575, 196977.724
INFO:root:199329.402, 287.555, 195016.085
INFO:root:197579.440, 291.573, 193205.840
INFO:root:195919.991, 292.791, 191528.126
INFO:root:194443.309, 296.436, 189996.762
INFO:root:193095.437, 298.750, 188614.194
INFO:root:191806.374, 299.461, 187314.452
INFO:root:190372.303, 301.633, 185847.813
INFO:root:189120.008, 303.481, 184567.796
INFO:root:187764.010, 304.269, 183199.980
INFO:root:186390.422, 308.086, 181769.138
INFO:root:185043.493, 307.540, 180430.399
INFO:root:183677.601, 310.275, 179023.481
INFO:root:182282.626, 311.080, 177616.423
INFO:root:180753.860, 309.940, 176104.766
INFO:root:179472.561, 313.670, 174767.518
INFO:root:178336.701, 314.084, 173625.445
INFO:root:177197.025, 311.815, 172519.804
INFO:root:175882.151, 313.373, 171181.553
INFO:root:174853.954, 315.147, 170126.748
INFO:root:173910.517, 316.610, 169161.364
INFO:root:172967.330, 315.368, 168236.809
INFO:root:172048.086, 317.795, 167281.165
INFO:root:171049.977, 319.964, 166250.516
INFO:root:170227.604, 317.042, 165471.974
INFO:root:169473.634, 320.619, 164664.354
INFO:root:168631.398, 317.947, 163862.199
INFO:root:167910.400, 320.082, 163109.173
INFO:root:167110.701, 320.804, 162298.638
INFO:root:166305.335, 319.191, 161517.467
INFO:root:165657.360, 323.204, 160809.296
INFO:root:164828.085, 322.268, 159994.070
INFO:root:164166.866, 322.970, 159322.310
INFO:root:163460.525, 323.438, 158608.956
INFO:root:162772.435, 325.346, 157892.251
INFO:root:162107.331, 323.202, 157259.299
INFO:root:161534.199, 324.889, 156660.864
INFO:root:160764.930, 326.091, 155873.566
INFO:root:160129.339, 326.187, 155236.533
INFO:root:159288.353, 326.315, 154393.629
INFO:root:158810.939, 327.735, 153894.919
INFO:root:158139.244, 327.442, 153227.609
INFO:root:157414.609, 328.205, 152491.539
INFO:root:156797.699, 329.121, 151860.889
INFO:root:156308.454, 329.630, 151364.005
INFO:root:155568.570, 328.725, 150637.689
INFO:root:155004.373, 329.825, 150057.004
INFO:root:154197.827, 331.123, 149230.976
INFO:root:153733.121, 333.133, 148736.126
INFO:root:152997.753, 329.862, 148049.827
INFO:root:152512.287, 332.386, 147526.497
INFO:root:151816.801, 331.110, 146850.145
INFO:root:151164.579, 332.452, 146177.805
INFO:root:150684.567, 335.105, 145657.997
INFO:root:149969.384, 332.968, 144974.858
INFO:root:149428.855, 334.596, 144409.922
INFO:root:148854.275, 336.739, 143803.193
INFO:root:148196.638, 333.288, 143197.321
INFO:root:147698.873, 336.173, 142656.286
INFO:root:146983.437, 335.922, 141944.603
INFO:root:146334.712, 335.726, 141298.828
INFO:root:145960.652, 336.889, 140907.315
INFO:root:145276.626, 336.327, 140231.725
INFO:root:144778.523, 339.637, 139683.975
INFO:root:144176.836, 337.152, 139119.552
INFO:root:143532.125, 339.477, 138439.975
INFO:root:143208.078, 341.011, 138092.912
INFO:root:142411.082, 339.967, 137311.581
INFO:root:142008.442, 340.348, 136903.226
INFO:root:141417.221, 339.802, 136320.192
INFO:root:140883.089, 341.460, 135761.187
INFO:root:140543.111, 340.756, 135431.772
INFO:root:139862.656, 340.770, 134751.114
INFO:root:139228.519, 342.232, 134095.044
INFO:root:138708.486, 342.131, 133576.528
INFO:root:138183.402, 342.706, 133042.818
INFO:root:137649.159, 343.271, 132500.093
INFO:root:137211.929, 343.783, 132055.181
INFO:root:136933.578, 343.860, 131775.672
INFO:root:136260.074, 343.258, 131111.198
INFO:root:135663.543, 342.939, 130519.461
INFO:root:135261.595, 345.767, 130075.086
INFO:root:134861.049, 347.025, 129655.672
INFO:root:134194.041, 345.117, 129017.290
INFO:root:133779.250, 348.632, 128549.765
INFO:root:133396.895, 346.982, 128192.173
INFO:root:132897.820, 346.449, 127701.082
INFO:root:132332.553, 346.793, 127130.652
INFO:root:132133.864, 346.273, 126939.772
INFO:root:131442.451, 348.675, 126212.319
INFO:root:131111.486, 346.739, 125910.398
INFO:root:130674.683, 348.382, 125448.957
INFO:root:130243.922, 350.137, 124991.863
INFO:root:129748.145, 349.158, 124510.777
INFO:root:129416.726, 351.712, 124141.047
INFO:root:128865.747, 349.639, 123621.165
INFO:root:128508.778, 350.697, 123248.327
INFO:root:128149.471, 350.352, 122894.194
INFO:root:127558.831, 350.304, 122304.277
INFO:root:127193.172, 352.130, 121911.220
INFO:root:126832.995, 353.082, 121536.771
INFO:root:126498.873, 353.325, 121198.994
INFO:root:126094.631, 352.587, 120805.826
INFO:root:125720.181, 355.574, 120386.578
INFO:root:125267.422, 350.883, 120004.181
INFO:root:125032.264, 353.061, 119736.346
INFO:root:124478.801, 354.404, 119162.737
INFO:root:124139.113, 353.176, 118841.471
INFO:root:123907.206, 355.570, 118573.659
INFO:root:123430.393, 355.647, 118095.695
INFO:root:123003.893, 354.752, 117682.613
INFO:root:122533.669, 355.307, 117204.059
INFO:root:122219.223, 355.663, 116884.273
INFO:root:121977.171, 357.682, 116611.942
INFO:root:121567.097, 357.294, 116207.691
INFO:root:121386.811, 355.252, 116058.028
INFO:root:120988.601, 358.634, 115609.084
INFO:root:120508.964, 358.458, 115132.095
INFO:root:120139.043, 358.866, 114756.056
INFO:root:119918.620, 358.737, 114537.569
INFO:root:119491.734, 357.923, 114122.886
INFO:root:119151.652, 357.916, 113782.911
INFO:root:118880.383, 358.839, 113497.801
INFO:root:118580.388, 358.513, 113202.687
INFO:root:118214.085, 360.251, 112810.321
INFO:root:117784.037, 360.703, 112373.487
INFO:root:117630.671, 358.563, 112252.232
INFO:root:117286.833, 361.193, 111868.931
INFO:root:116889.622, 360.160, 111487.223
INFO:root:116607.691, 362.489, 111170.351
INFO:root:116278.565, 361.026, 110863.174
INFO:root:115927.986, 361.764, 110501.518
INFO:root:115713.745, 360.923, 110299.900
INFO:root:115580.074, 362.312, 110145.392
INFO:root:115155.592, 363.219, 109707.301
INFO:root:114777.418, 362.822, 109335.086
INFO:root:114562.335, 364.088, 109101.020
INFO:root:114214.853, 361.865, 108786.874
INFO:root:114079.914, 362.160, 108647.507
INFO:root:113877.245, 364.022, 108416.914
INFO:root:113359.116, 362.400, 107923.110
INFO:root:113088.762, 362.902, 107645.225
INFO:root:112853.856, 364.499, 107386.369
INFO:root:Finished training.
INFO:root:Saved model to saves/v1/vrnn_state_dict_v1_beta=15.0_149.pth
