INFO:root:Namespace(batch_size=50, beta=25.0, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, Reconstruction Loss
INFO:root:517127.125, 117.338, 514193.683
INFO:root:273243.822, 54.229, 271888.085
INFO:root:232585.171, 95.388, 230200.467
INFO:root:217770.630, 128.015, 214570.260
INFO:root:211711.653, 145.105, 208084.031
INFO:root:207896.906, 158.798, 203926.960
INFO:root:205162.880, 168.997, 200937.964
INFO:root:202866.909, 177.769, 198422.682
INFO:root:201174.431, 183.113, 196596.594
INFO:root:199367.092, 186.539, 194703.608
INFO:root:197859.090, 189.901, 193111.573
INFO:root:196442.845, 192.463, 191631.261
INFO:root:195155.103, 195.563, 190266.031
INFO:root:193737.780, 195.136, 188859.379
INFO:root:192479.200, 198.249, 187522.972
INFO:root:191221.450, 199.378, 186236.998
INFO:root:189778.857, 200.023, 184778.270
INFO:root:188347.841, 200.558, 183333.900
INFO:root:187007.411, 202.844, 181936.319
INFO:root:185658.536, 203.167, 180579.362
INFO:root:184283.315, 203.867, 179186.649
INFO:root:182844.836, 203.561, 177755.810
INFO:root:181551.200, 206.060, 176399.687
INFO:root:180514.826, 204.543, 175401.248
INFO:root:179449.861, 205.542, 174311.305
INFO:root:178209.387, 206.764, 173040.298
INFO:root:177215.949, 206.106, 172063.299
INFO:root:176293.575, 205.655, 171152.206
INFO:root:175407.758, 207.585, 170218.143
INFO:root:174439.300, 209.495, 169201.930
INFO:root:173505.611, 209.986, 168255.953
INFO:root:172741.025, 209.014, 167515.677
INFO:root:171977.500, 210.875, 166705.628
INFO:root:171156.051, 210.730, 165887.804
INFO:root:170441.194, 211.467, 165154.528
INFO:root:169696.451, 211.439, 164410.479
INFO:root:168878.490, 211.412, 163593.193
INFO:root:168253.629, 213.436, 162917.736
INFO:root:167513.278, 214.780, 162143.771
INFO:root:166734.781, 213.813, 161389.450
INFO:root:166177.228, 213.637, 160836.295
INFO:root:165424.270, 215.175, 160044.902
INFO:root:164880.186, 214.700, 159512.693
INFO:root:164244.312, 215.437, 158858.399
INFO:root:163537.181, 218.035, 158086.297
INFO:root:162811.248, 214.614, 157445.894
INFO:root:162150.683, 215.598, 156760.732
INFO:root:161710.786, 217.408, 156275.581
INFO:root:160949.873, 216.753, 155531.058
INFO:root:160343.037, 220.404, 154832.932
INFO:root:159784.375, 219.167, 154305.206
INFO:root:159216.379, 218.986, 153741.728
INFO:root:158524.810, 219.176, 153045.414
INFO:root:158008.162, 219.628, 152517.462
INFO:root:157299.235, 219.800, 151804.243
INFO:root:156681.181, 219.591, 151191.404
INFO:root:156143.406, 219.570, 150654.158
INFO:root:155604.214, 219.654, 150112.871
INFO:root:154964.992, 220.686, 149447.832
INFO:root:154446.927, 221.693, 148904.603
INFO:root:153823.636, 222.671, 148256.861
INFO:root:153238.912, 220.177, 147734.497
INFO:root:152696.807, 221.743, 147153.226
INFO:root:152081.394, 221.907, 146533.727
INFO:root:151594.441, 222.169, 146040.211
INFO:root:150985.903, 222.552, 145422.109
INFO:root:150323.864, 221.942, 144775.324
INFO:root:149794.240, 221.610, 144253.996
INFO:root:149308.099, 223.141, 143729.586
INFO:root:148637.018, 222.985, 143062.391
INFO:root:148195.166, 223.849, 142598.942
INFO:root:147651.695, 223.264, 142070.096
INFO:root:147075.171, 225.027, 141449.504
INFO:root:146556.852, 224.386, 140947.207
INFO:root:146054.244, 224.132, 140450.943
INFO:root:145508.576, 224.983, 139883.991
INFO:root:144848.989, 225.468, 139212.285
INFO:root:144474.703, 224.994, 138849.862
INFO:root:143999.811, 224.983, 138375.224
INFO:root:143457.999, 225.829, 137812.277
INFO:root:142726.872, 224.657, 137110.453
INFO:root:142337.134, 227.041, 136661.106
INFO:root:141806.843, 225.831, 136161.068
INFO:root:141432.983, 227.387, 135748.307
INFO:root:140729.481, 226.560, 135065.471
INFO:root:140362.157, 226.458, 134700.708
INFO:root:139963.098, 225.625, 134322.462
INFO:root:139491.987, 227.730, 133798.725
INFO:root:138866.212, 226.062, 133214.655
INFO:root:138449.918, 226.314, 132792.059
