INFO:root:Namespace(batch_size=50, beta=2.0, clip=10, device=device(type='cuda'), epochs=1000, hdim=1024, learning_rate=0.001, model='VRNN', nlayers=1, save_every=1, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 1000 epochs.
INFO:root:Train Loss, KLD, Reconstruction Loss
INFO:root:375782.023, 340.694, 375100.636
INFO:root:310439.883, 331.096, 309777.691
INFO:root:207834.939, 1082.144, 205670.651
INFO:root:192247.966, 1378.685, 189490.597
INFO:root:184165.932, 1808.675, 180548.583
INFO:root:177377.362, 2322.599, 172732.163
INFO:root:171400.922, 2759.085, 165882.752
INFO:root:166780.259, 3035.781, 160708.697
INFO:root:162615.748, 3231.321, 156153.105
INFO:root:159693.768, 3361.414, 152970.941
INFO:root:156607.993, 3444.849, 149718.295
INFO:root:154182.756, 3534.113, 147114.530
INFO:root:151893.434, 3613.949, 144665.535
INFO:root:149892.880, 3652.708, 142587.464
INFO:root:147787.234, 3702.181, 140382.872
INFO:root:145956.112, 3766.898, 138422.315
INFO:root:144532.119, 3789.367, 136953.384
INFO:root:143054.496, 3817.178, 135420.139
INFO:root:141348.734, 3873.592, 133601.550
INFO:root:140069.773, 3894.089, 132281.595
INFO:root:138871.376, 3911.621, 131048.134
INFO:root:137561.548, 3925.210, 129711.128
INFO:root:136341.684, 3959.534, 128422.618
INFO:root:135118.023, 3991.241, 127135.541
INFO:root:134575.840, 3993.325, 126589.190
INFO:root:133215.473, 4008.688, 125198.096
INFO:root:132298.180, 4020.335, 124257.511
INFO:root:130987.740, 4055.998, 122875.745
INFO:root:130236.865, 4060.594, 122115.678
INFO:root:129641.885, 4075.151, 121491.585
INFO:root:128632.270, 4088.140, 120455.990
INFO:root:127809.796, 4098.069, 119613.657
INFO:root:127237.346, 4114.679, 119007.988
INFO:root:126179.193, 4107.372, 117964.451
INFO:root:125744.594, 4119.393, 117505.808
INFO:root:124811.214, 4118.256, 116574.703
INFO:root:124482.823, 4130.874, 116221.075
INFO:root:123605.606, 4115.653, 115374.301
INFO:root:122879.200, 4145.757, 114587.686
INFO:root:122402.595, 4144.458, 114113.678
INFO:root:121600.401, 4150.501, 113299.399
INFO:root:121358.047, 4147.276, 113063.495
INFO:root:120435.835, 4144.343, 112147.150
INFO:root:119927.561, 4141.242, 111645.076
INFO:root:119687.727, 4141.390, 111404.948
INFO:root:118924.509, 4149.177, 110626.155
INFO:root:118271.269, 4162.573, 109946.122
INFO:root:117812.516, 4148.921, 109514.674
INFO:root:117399.834, 4144.027, 109111.781
INFO:root:117059.688, 4155.497, 108748.693
INFO:root:116770.531, 4149.267, 108471.997
INFO:root:116098.671, 4144.468, 107809.735
INFO:root:115703.587, 4139.939, 107423.709
INFO:root:115279.238, 4146.034, 106987.170
INFO:root:115092.298, 4134.992, 106822.313
INFO:root:114560.496, 4135.280, 106289.936
INFO:root:114081.119, 4122.237, 105836.645
INFO:root:113765.054, 4136.829, 105491.396
INFO:root:113359.648, 4134.963, 105089.722
INFO:root:112643.236, 4117.681, 104407.873
INFO:root:112355.484, 4114.478, 104126.528
INFO:root:112282.874, 4117.830, 104047.214
INFO:root:111565.821, 4108.730, 103348.361
INFO:root:111526.742, 4113.365, 103300.011
INFO:root:111133.088, 4101.764, 102929.559
INFO:root:110659.448, 4102.472, 102454.504
INFO:root:110462.308, 4097.724, 102266.861
