INFO:root:Namespace(batch_size=50, beta=4.0, clip=10, device=device(type='cuda'), epochs=150, hdim=1024, learning_rate=0.0001, model='VRNN', nlayers=1, save_every=100, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:5.15650122, 1.11461620, 0.69803638
INFO:root:0.60014348, 0.04305656, 0.42791724
INFO:root:0.48917390, 0.01582805, 0.42586169
INFO:root:0.45974909, 0.00853197, 0.42562120
INFO:root:0.44723079, 0.00542156, 0.42554455
INFO:root:0.44205165, 0.00413453, 0.42551354
INFO:root:0.43838452, 0.00322175, 0.42549752
INFO:root:0.43666806, 0.00279472, 0.42548919
INFO:root:0.43488918, 0.00235140, 0.42548358
INFO:root:0.43368324, 0.00205087, 0.42547978
INFO:root:0.43286305, 0.00184641, 0.42547741
INFO:root:0.43242955, 0.00173848, 0.42547564
INFO:root:0.43150514, 0.00150769, 0.42547439
INFO:root:0.43200364, 0.00163257, 0.42547337
INFO:root:0.43077240, 0.00132497, 0.42547253
INFO:root:0.43074099, 0.00131725, 0.42547199
INFO:root:0.43050335, 0.00125797, 0.42547146
INFO:root:0.43000092, 0.00113245, 0.42547110
INFO:root:0.42974780, 0.00106926, 0.42547076
INFO:root:0.42944389, 0.00099335, 0.42547051
INFO:root:0.42971865, 0.00106209, 0.42547030
INFO:root:0.42936597, 0.00097395, 0.42547018
INFO:root:0.42883003, 0.00084001, 0.42547000
INFO:root:0.42915052, 0.00092016, 0.42546988
INFO:root:0.42877210, 0.00082558, 0.42546977
INFO:root:0.42869745, 0.00080694, 0.42546969
INFO:root:0.42817439, 0.00067620, 0.42546960
INFO:root:0.42840387, 0.00073358, 0.42546955
INFO:root:0.42789765, 0.00060704, 0.42546948
INFO:root:0.42807942, 0.00065249, 0.42546944
INFO:root:0.42754356, 0.00051854, 0.42546939
INFO:root:0.42794298, 0.00061841, 0.42546935
INFO:root:0.42763114, 0.00054046, 0.42546932
INFO:root:0.42762361, 0.00053858, 0.42546929
INFO:root:0.42733796, 0.00046717, 0.42546926
INFO:root:0.42722444, 0.00043880, 0.42546925
INFO:root:0.42712872, 0.00041488, 0.42546922
INFO:root:0.42704899, 0.00039495, 0.42546921
INFO:root:0.42695580, 0.00037165, 0.42546919
INFO:root:0.42706227, 0.00039827, 0.42546917
INFO:root:0.42678530, 0.00032903, 0.42546916
INFO:root:0.42668828, 0.00030478, 0.42546914
INFO:root:0.42669299, 0.00030596, 0.42546914
INFO:root:0.42670498, 0.00030896, 0.42546913
INFO:root:0.42648838, 0.00025481, 0.42546912
INFO:root:0.42643328, 0.00024104, 0.42546912
INFO:root:0.42644380, 0.00024367, 0.42546910
INFO:root:0.42625839, 0.00019732, 0.42546910
INFO:root:0.42612045, 0.00016284, 0.42546910
INFO:root:0.42659041, 0.00028033, 0.42546909
INFO:root:0.42595878, 0.00012242, 0.42546909
INFO:root:0.43378523, 0.00207904, 0.42546908
INFO:root:0.42567947, 0.00005260, 0.42546908
INFO:root:0.42534492, -0.00003104, 0.42546908
INFO:root:0.42539753, -0.00001788, 0.42546907
INFO:root:0.42533743, -0.00003291, 0.42546907
INFO:root:0.42544445, -0.00000616, 0.42546907
INFO:root:0.42549891, 0.00000746, 0.42546907
INFO:root:0.42557800, 0.00002724, 0.42546906
INFO:root:0.42546883, -0.00000006, 0.42546906
INFO:root:0.42563089, 0.00004046, 0.42546906
INFO:root:0.42614251, 0.00016836, 0.42546906
INFO:root:0.42531307, -0.00003900, 0.42546906
INFO:root:0.42536720, -0.00002546, 0.42546906
INFO:root:0.42547438, 0.00000133, 0.42546906
INFO:root:0.42548784, 0.00000470, 0.42546905
INFO:root:0.42540339, -0.00001642, 0.42546906
INFO:root:0.42543618, -0.00000822, 0.42546906
INFO:root:0.42541909, -0.00001249, 0.42546905
INFO:root:0.42541253, -0.00001413, 0.42546906
INFO:root:0.42560658, 0.00003438, 0.42546905
INFO:root:0.42625485, 0.00019645, 0.42546905
INFO:root:0.42510154, -0.00009188, 0.42546905
INFO:root:0.42523616, -0.00005822, 0.42546905
INFO:root:0.42528454, -0.00004613, 0.42546905
INFO:root:0.42529573, -0.00004333, 0.42546905
INFO:root:0.42541416, -0.00001372, 0.42546905
INFO:root:0.42523310, -0.00005899, 0.42546905
INFO:root:0.42525273, -0.00005408, 0.42546905
INFO:root:0.42529109, -0.00004449, 0.42546905
INFO:root:0.42527726, -0.00004795, 0.42546905
INFO:root:0.42520052, -0.00006713, 0.42546905
INFO:root:0.44808448, 0.00565386, 0.42546905
INFO:root:0.42507338, -0.00009892, 0.42546905
INFO:root:0.42515598, -0.00007827, 0.42546905
INFO:root:0.42509044, -0.00009465, 0.42546905
INFO:root:0.42506497, -0.00010102, 0.42546905
INFO:root:0.42506474, -0.00010108, 0.42546905
INFO:root:0.42506238, -0.00010167, 0.42546905
INFO:root:0.42506337, -0.00010142, 0.42546905
INFO:root:0.42507392, -0.00009878, 0.42546904
INFO:root:0.42507113, -0.00009948, 0.42546905
INFO:root:0.42510327, -0.00009144, 0.42546904
INFO:root:0.42508730, -0.00009544, 0.42546905
INFO:root:0.42511712, -0.00008798, 0.42546905
INFO:root:0.42508973, -0.00009483, 0.42546905
INFO:root:0.42511587, -0.00008829, 0.42546905
INFO:root:0.42509220, -0.00009421, 0.42546904
INFO:root:0.42512078, -0.00008707, 0.42546905
INFO:root:0.42512153, -0.00008688, 0.42546905
INFO:root:0.42517550, -0.00007339, 0.42546905
INFO:root:0.42510675, -0.00009058, 0.42546905
INFO:root:0.42511691, -0.00008803, 0.42546905
INFO:root:0.42510688, -0.00009054, 0.42546905
INFO:root:0.42512414, -0.00008623, 0.42546905
INFO:root:0.42516234, -0.00007668, 0.42546905
INFO:root:0.42511077, -0.00008957, 0.42546904
INFO:root:0.42583944, 0.00009260, 0.42546905
INFO:root:0.42506507, -0.00010099, 0.42546905
INFO:root:0.42509572, -0.00009333, 0.42546905
INFO:root:0.42509185, -0.00009430, 0.42546904
INFO:root:0.42527557, -0.00004837, 0.42546905
INFO:root:0.42506828, -0.00010019, 0.42546905
INFO:root:0.42508760, -0.00009536, 0.42546904
INFO:root:0.42530555, -0.00004087, 0.42546904
INFO:root:0.42506944, -0.00009990, 0.42546904
INFO:root:0.42507767, -0.00009784, 0.42546905
INFO:root:0.42558834, 0.00002982, 0.42546905
INFO:root:0.42505756, -0.00010287, 0.42546905
INFO:root:0.42506212, -0.00010173, 0.42546904
INFO:root:0.42507871, -0.00009758, 0.42546904
