INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, device=device(type='cuda'), epochs=150, learning_rate=1e-05, model='KVAE', save_every=10, scale=0.05, subdirectory='finetuned3', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/kvae/finetuned2/scale=0.5/kvae_state_dict_scale=0.5_40.pth.
INFO:root:Starting KVAE training for 150 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:313.76096429, 6809.84969249, 18.30209225, 45.03361907, 1850.09555465
INFO:root:313.56212319, 6805.67269919, 18.28429305, 45.00581121, 1848.39956427
INFO:root:313.62757160, 6806.94133180, 18.29235175, 45.01185315, 1849.18107053
INFO:root:313.80529830, 6810.43158002, 18.28144658, 44.99773324, 1851.22834074
INFO:root:313.56928877, 6806.53468009, 18.29050836, 45.04795879, 1850.19188544
INFO:root:313.67344465, 6808.52078139, 18.29394382, 45.04654424, 1851.25331841
INFO:root:313.68905883, 6808.42172263, 18.29579609, 45.02783003, 1851.46052497
INFO:root:313.63430309, 6807.53580556, 18.27731429, 45.01980852, 1851.29249605
INFO:root:313.57064731, 6805.94802748, 18.29561753, 45.02237719, 1850.73276644
INFO:root:313.62275440, 6807.47881517, 18.28503899, 45.03623104, 1851.14378368
INFO:root:313.58327705, 6806.71907033, 18.29880521, 45.05148792, 1850.69969405
INFO:root:313.56454602, 6806.31783993, 18.28783357, 45.03918582, 1850.67403114
INFO:root:313.52844314, 6805.75678572, 18.27023518, 45.02963744, 1850.07313051
INFO:root:313.69602443, 6808.64710771, 18.29407092, 45.03040821, 1851.12875128
INFO:root:313.53856365, 6805.69832010, 18.28445082, 45.03080984, 1850.45370635
INFO:root:313.59229356, 6806.71853876, 18.28538193, 45.02902138, 1850.80218809
INFO:root:313.69961863, 6808.80154311, 18.28517693, 45.02564168, 1851.06234460
INFO:root:313.69431854, 6807.90419125, 18.28429263, 44.98518943, 1850.54496819
INFO:root:313.55009318, 6806.20511449, 18.29588914, 45.05605811, 1850.01290396
INFO:root:313.60817373, 6806.56353024, 18.28084254, 45.00084902, 1850.39673371
INFO:root:313.52981523, 6805.31030447, 18.27912030, 45.01482668, 1850.06337094
INFO:root:313.62146172, 6806.49166978, 18.30184644, 45.00497315, 1850.30191105
INFO:root:313.59818072, 6807.09737575, 18.29459589, 45.05128940, 1850.53897722
INFO:root:313.56339374, 6805.78502292, 18.28092669, 45.00679009, 1849.89264652
INFO:root:313.63110846, 6807.61481708, 18.28377968, 45.03341775, 1850.53263476
INFO:root:313.64142926, 6808.23692376, 18.28787063, 45.05829411, 1850.80357588
INFO:root:313.59612063, 6806.27608322, 18.27928435, 44.99697346, 1849.88982159
INFO:root:313.56638503, 6806.39350101, 18.30232219, 45.05561840, 1849.96156127
INFO:root:313.55777495, 6806.26621024, 18.28186588, 45.03740732, 1849.73945304
INFO:root:313.61275141, 6807.54081304, 18.26967684, 45.03397245, 1850.14040943
INFO:root:313.66356385, 6808.13529546, 18.28456919, 45.02777628, 1850.19913044
INFO:root:313.55795604, 6806.07634329, 18.30138449, 45.04725191, 1849.53890320
INFO:root:313.64940113, 6807.12783446, 18.27823274, 44.98522923, 1850.01843565
INFO:root:313.57598890, 6806.29609929, 18.27832240, 45.01714468, 1849.68571137
INFO:root:313.59928028, 6807.00576587, 18.30640161, 45.05741731, 1849.74437135
INFO:root:313.52972811, 6805.34779304, 18.28290643, 45.02057492, 1849.39582900
INFO:root:313.67056848, 6808.34420192, 18.27542279, 45.02207081, 1850.46962787
INFO:root:313.63312243, 6807.47714601, 18.30053818, 45.04127936, 1849.96757561
INFO:root:313.66712988, 6807.97294887, 18.26673343, 44.99825548, 1850.14395207
INFO:root:313.56763849, 6806.31628158, 18.30092220, 45.04910358, 1849.47936016
INFO:root:313.61421136, 6807.22381808, 18.28276243, 45.02974753, 1849.86627890
INFO:root:313.59714174, 6807.09473176, 18.28871166, 45.04631274, 1849.72875241
INFO:root:313.51461633, 6805.31834033, 18.29568191, 45.04698806, 1848.96822146
INFO:root:313.55808052, 6805.78722192, 18.29877737, 45.03006399, 1849.01763959
INFO:root:313.67140226, 6808.53998192, 18.27644511, 45.03204902, 1849.81959263
INFO:root:313.65293134, 6807.51791403, 18.28610010, 45.00907133, 1849.33656473
INFO:root:313.62567150, 6807.23625713, 18.30258720, 45.03873459, 1849.43320893
INFO:root:313.53998987, 6805.44418010, 18.29103686, 45.02326127, 1849.02491273
INFO:root:313.61954377, 6806.94291784, 18.28587230, 45.01348073, 1849.65107240
INFO:root:313.66406766, 6807.82704628, 18.29888116, 45.02617276, 1849.00554684
INFO:root:313.64423413, 6807.31091568, 18.28425663, 45.00557450, 1849.37906208
INFO:root:313.57512940, 6806.30772973, 18.28738580, 45.02764882, 1849.13729317
INFO:root:313.55684004, 6806.02400543, 18.29090865, 45.03527565, 1849.10790107
INFO:root:313.66754707, 6807.99398133, 18.28034578, 45.01250307, 1849.72523877
INFO:root:313.69833379, 6808.89275127, 18.28520646, 45.03151563, 1850.01224426
INFO:root:313.70096486, 6808.30082973, 18.29196891, 45.00605135, 1849.46028516
INFO:root:313.61971896, 6807.01601632, 18.29346687, 45.02455452, 1848.87641376
INFO:root:313.59285288, 6806.88524525, 18.27488049, 45.02629792, 1848.84578754
INFO:root:313.56129947, 6806.43878996, 18.30780469, 45.06845153, 1848.66857997
INFO:root:313.59088160, 6806.81696899, 18.28381739, 45.03379061, 1848.91476332
INFO:root:313.74710686, 6809.68939945, 18.30047164, 45.03784216, 1849.75915830
INFO:root:313.66695868, 6808.30459573, 18.28089270, 45.02916990, 1849.17047162
INFO:root:313.66101642, 6807.98956082, 18.29066762, 45.02913504, 1849.28328710
