INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=100, initial='False', learning_rate=1e-06, model='KVAE', save_every=10, scale=0.28, subdirectory='v1/finetuned5', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/BouncingBall/kvae/v1/finetuned4/scale=0.3/kvae_state_dict_scale=0.3_99.pth.
INFO:root:Starting KVAE training for 100 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:499.53566452, 456.84790642, 371.74022330, 0.12197315, 135.44351021
INFO:root:499.40674119, 458.64042012, 371.11174993, 0.12432765, 135.99718548
INFO:root:499.50208025, 461.28473328, 370.50901668, 0.16666213, 136.80719995
INFO:root:499.21651735, 461.97377004, 370.06945023, 0.20558974, 137.04067196
INFO:root:499.34620873, 463.19614619, 369.85050294, 0.19921620, 137.44532280
INFO:root:499.26046637, 463.76929430, 369.59097484, 0.18591094, 137.61919379
INFO:root:499.23480143, 464.19259702, 369.44700341, 0.18612966, 137.78429146
INFO:root:499.40540867, 466.09132453, 369.11727147, 0.21743372, 138.40060007
INFO:root:499.42089463, 466.08345391, 369.14413510, 0.22660751, 138.33735472
INFO:root:499.39823807, 467.12664484, 368.86755313, 0.26477692, 138.68996240
INFO:root:499.11781050, 465.50757575, 369.04084632, 0.26515790, 138.19678988
INFO:root:499.21693633, 465.87266025, 369.01714233, 0.24455166, 138.28385294
INFO:root:499.43031965, 467.34837954, 368.85848085, 0.28570787, 138.76064655
INFO:root:499.27442399, 466.41340064, 368.94042016, 0.26174906, 138.44105092
INFO:root:499.30482165, 467.58252284, 368.65552322, 0.27381010, 138.89038543
INFO:root:499.27308686, 466.79220950, 368.88203557, 0.31076631, 138.58574701
INFO:root:499.26837377, 467.25850896, 368.69680300, 0.26081056, 138.81333010
INFO:root:499.25175312, 467.00050053, 368.80804599, 0.31643306, 138.64019892
INFO:root:499.30733119, 467.51858229, 368.71542456, 0.31329877, 138.85347344
INFO:root:499.25671182, 467.58295786, 368.65765439, 0.32417162, 138.89100307
INFO:root:499.23438619, 467.06504870, 368.79877137, 0.34259858, 138.68366810
INFO:root:499.05385126, 466.41986803, 368.78064295, 0.32435620, 138.48516962
INFO:root:499.25596853, 467.41678245, 368.73321261, 0.35394199, 138.81309432
INFO:root:499.36156730, 467.76279561, 368.73306877, 0.34508530, 138.86937796
INFO:root:499.12465772, 467.27221427, 368.63791302, 0.34947698, 138.70114204
INFO:root:499.32466050, 467.84512174, 368.66121620, 0.33318982, 138.93719414
INFO:root:499.24695283, 467.88551923, 368.67842598, 0.43941880, 138.91646552
INFO:root:499.25573030, 467.77962810, 368.65117650, 0.37374256, 138.90415595
INFO:root:499.18646746, 467.20940618, 368.73750568, 0.36967283, 138.72772712
INFO:root:499.13249776, 466.80316998, 368.82893751, 0.40132894, 138.54890850
INFO:root:499.46197127, 468.19330067, 368.73550104, 0.36765492, 139.02388477
INFO:root:499.26812338, 467.61874720, 368.76053440, 0.42565935, 138.80508287
INFO:root:499.06451424, 467.58574429, 368.56332320, 0.42281766, 138.87432570
INFO:root:499.22120664, 468.08741478, 368.56592030, 0.40919070, 138.93977055
INFO:root:499.13642852, 466.88376943, 368.83379349, 0.42482221, 138.63191456
INFO:root:499.46306582, 468.78091003, 368.60263411, 0.39822440, 139.23708115
INFO:root:499.27761946, 467.38667113, 368.87300042, 0.46364901, 138.80467321
INFO:root:499.16688402, 467.27663329, 368.77624045, 0.44681573, 138.70174384
INFO:root:499.16093115, 467.58173152, 368.69122800, 0.45318244, 138.85235673
INFO:root:499.19923358, 467.49775628, 368.75573672, 0.45587425, 138.83665641
INFO:root:499.14604636, 467.44747866, 368.68864898, 0.42789734, 138.80849685
INFO:root:499.20093559, 467.19207453, 368.85102290, 0.46387099, 138.68471600
