INFO:root:Namespace(batch_size=52, beta_end=0.1, beta_start=0, clip=10, device=device(type='cuda'), epochs=500, learning_rate=1e-06, model='cdna', save_every=25, stage=3)
INFO:root:State Dictionary Path (Stochastic) is: saves/sv2p/stage2/sv2p_state_dict_99.pth
INFO:root:Starting SV2P training on Stage 3 for 500 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:183.51696470, 10.63906077, 183.51592553, 0.00020000
INFO:root:182.08925743, 9.65801304, 182.08637053, 0.00040000
INFO:root:181.33306762, 9.09451457, 181.32852883, 0.00060000
INFO:root:180.75626198, 8.63622263, 180.75022353, 0.00080000
INFO:root:180.62869096, 8.24268640, 180.62127729, 0.00100000
INFO:root:180.04730374, 7.89180014, 180.03862806, 0.00120000
INFO:root:179.82326323, 7.57541478, 179.81342035, 0.00140000
INFO:root:179.73893159, 7.28983217, 179.72800042, 0.00160000
INFO:root:179.63379950, 7.02553512, 179.62185976, 0.00180000
INFO:root:179.34769308, 6.77897314, 179.33481686, 0.00200000
INFO:root:179.11466577, 6.54996156, 179.10091479, 0.00220000
INFO:root:178.97970371, 6.33817318, 178.96512946, 0.00240000
INFO:root:178.88962695, 6.14030322, 178.87427924, 0.00260000
INFO:root:178.72054589, 5.95492314, 178.70447032, 0.00280000
INFO:root:178.36741445, 5.77915534, 178.35065758, 0.00300000
INFO:root:178.53549457, 5.61305769, 178.51809684, 0.00320000
INFO:root:178.25204819, 5.45568647, 178.23404562, 0.00340000
INFO:root:178.18990966, 5.30740791, 178.17133559, 0.00360000
INFO:root:178.05136257, 5.16573563, 178.03225164, 0.00380000
INFO:root:177.89171986, 5.03189061, 177.87209741, 0.00400000
INFO:root:177.98049699, 4.90291506, 177.96039660, 0.00420000
INFO:root:177.87889994, 4.77935744, 177.85835047, 0.00440000
INFO:root:177.51811376, 4.66088427, 177.49714152, 0.00460000
INFO:root:177.53174170, 4.54765190, 177.51037019, 0.00480000
INFO:root:177.59076743, 4.43855354, 177.56902006, 0.00500000
INFO:root:177.38980874, 4.33465237, 177.36770358, 0.00520000
INFO:root:177.48520371, 4.23587363, 177.46275461, 0.00540000
INFO:root:177.40715404, 4.14014405, 177.38438451, 0.00560000
INFO:root:177.20426266, 4.04930742, 177.18118251, 0.00580000
INFO:root:177.26338126, 3.96306677, 177.24000093, 0.00600000
INFO:root:177.19974246, 3.87978676, 177.17607687, 0.00620000
INFO:root:177.13424306, 3.79909185, 177.11030982, 0.00640000
INFO:root:177.25753083, 3.72272055, 177.23333468, 0.00660000
INFO:root:177.06087380, 3.64801235, 177.03643290, 0.00680000
INFO:root:177.09457292, 3.57782488, 177.06988727, 0.00700000
INFO:root:176.99728595, 3.50812737, 176.97237879, 0.00720000
INFO:root:176.84546021, 3.44217602, 176.82033267, 0.00740000
INFO:root:176.95328153, 3.37877092, 176.92794107, 0.00760000
INFO:root:177.08598906, 3.31802472, 177.06044103, 0.00780000
INFO:root:176.85218074, 3.25743695, 176.82644846, 0.00800000
INFO:root:176.87155756, 3.20110937, 176.84562920, 0.00820000
INFO:root:176.62331496, 3.14696822, 176.59719515, 0.00840000
INFO:root:176.72993566, 3.09398243, 176.70363713, 0.00860000
INFO:root:176.83126550, 3.04243889, 176.80479677, 0.00880000
INFO:root:176.80368393, 2.99239953, 176.77705173, 0.00900000
INFO:root:176.75880502, 2.94452432, 176.73201006, 0.00920000
INFO:root:176.80665010, 2.89727343, 176.77970667, 0.00940000
INFO:root:176.64064385, 2.85153152, 176.61355529, 0.00960000
INFO:root:176.53103454, 2.80708161, 176.50380637, 0.00980000
INFO:root:176.47297774, 2.76474807, 176.44560750, 0.01000000
INFO:root:176.74753527, 2.72125394, 176.72005077, 0.01020000
INFO:root:176.51450795, 2.68021546, 176.48690235, 0.01040000
INFO:root:176.60711389, 2.63989833, 176.57939551, 0.01060000
INFO:root:176.31798290, 2.60098742, 176.29015263, 0.01080000
INFO:root:176.40288982, 2.56154403, 176.37496966, 0.01100000
INFO:root:176.58728878, 2.52407028, 176.55927171, 0.01120000
INFO:root:176.57012115, 2.48621201, 176.54202709, 0.01140000
INFO:root:176.35589907, 2.45022729, 176.32772196, 0.01160000
INFO:root:176.36872697, 2.41478946, 176.34047445, 0.01180000
INFO:root:176.28325644, 2.37958818, 176.25493938, 0.01200000
INFO:root:176.42058756, 2.34527895, 176.39220990, 0.01220000
INFO:root:176.32054787, 2.31086691, 176.29212382, 0.01240000
INFO:root:176.34178425, 2.27865138, 176.31330179, 0.01260000
INFO:root:176.21177910, 2.24647913, 176.18324885, 0.01280000
INFO:root:176.38899766, 2.21441394, 176.36043224, 0.01300000
INFO:root:176.11771945, 2.18325313, 176.08911905, 0.01320000
INFO:root:176.16577727, 2.15252178, 176.13714863, 0.01340000
INFO:root:176.15814227, 2.12145610, 176.12950248, 0.01360000
INFO:root:176.36419055, 2.09260824, 176.33552227, 0.01380000
INFO:root:176.12185555, 2.06372336, 176.09316982, 0.01400000
INFO:root:176.16122472, 2.03407920, 176.13254486, 0.01420000
INFO:root:176.10956705, 2.00584732, 176.08088316, 0.01440000
INFO:root:175.94501846, 1.97833435, 175.91633273, 0.01460000
INFO:root:176.05457753, 1.95066103, 176.02590320, 0.01480000
INFO:root:175.95141952, 1.92294881, 175.92276825, 0.01500000
INFO:root:176.03464622, 1.89664455, 176.00600732, 0.01520000
INFO:root:175.86643631, 1.87003939, 175.83782529, 0.01540000
INFO:root:176.06955737, 1.84375333, 176.04097941, 0.01560000
INFO:root:176.02517244, 1.81767079, 175.99663526, 0.01580000
INFO:root:176.03693478, 1.79297328, 176.00842689, 0.01600000
INFO:root:176.13036145, 1.76755591, 176.10190442, 0.01620000
INFO:root:175.99752080, 1.74250412, 175.96911902, 0.01640000
INFO:root:175.79071466, 1.71744055, 175.76237733, 0.01660000
INFO:root:175.79960317, 1.69330052, 175.77132530, 0.01680000
INFO:root:175.96112271, 1.66999087, 175.93290088, 0.01700000
INFO:root:176.02981725, 1.64578478, 176.00167408, 0.01720000
INFO:root:176.00518860, 1.62321905, 175.97710717, 0.01740000
INFO:root:175.80302508, 1.59972791, 175.77502994, 0.01760000
