INFO:root:Namespace(batch_size=50, beta=0.0, clip=10, device=device(type='cuda'), epochs=300, hdim=1024, learning_rate=0.001, model='VRNN', nlayers=1, save_every=100, step_size=1000000, version='v1', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 300 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:1156.95516154, 117353.42745388, 1156.95516154
INFO:root:755.71439785, 104311.67057292, 755.71439785
INFO:root:672.95298089, 116531.78676215, 672.95298089
INFO:root:619.70009325, 127457.59817708, 619.70009325
INFO:root:580.36696642, 135905.35837674, 580.36696642
INFO:root:549.53917575, 145592.19001736, 549.53917575
INFO:root:521.15774807, 153957.82361111, 521.15774807
INFO:root:501.24818743, 158793.07239583, 501.24818743
INFO:root:479.17075755, 164671.58506944, 479.17075755
INFO:root:461.77600301, 170811.93732639, 461.77600301
INFO:root:447.20766161, 176027.74479167, 447.20766161
INFO:root:431.41409353, 181133.94001736, 431.41409353
INFO:root:416.02062497, 186594.74210069, 416.02062497
INFO:root:403.74401686, 191676.18107639, 403.74401686
INFO:root:395.01646745, 192858.90659722, 395.01646745
INFO:root:382.89901699, 197834.13263889, 382.89901699
INFO:root:372.05095978, 203086.56449653, 372.05095978
INFO:root:362.90506473, 207728.10685764, 362.90506473
INFO:root:357.19410333, 210475.79965278, 357.19410333
INFO:root:345.33958571, 215040.17934028, 345.33958571
INFO:root:340.03599837, 217244.72300347, 340.03599837
INFO:root:332.51620212, 222151.34756944, 332.51620212
INFO:root:325.92025672, 224455.37977431, 325.92025672
INFO:root:319.27862345, 228032.41571181, 319.27862345
INFO:root:312.35159132, 231376.47109375, 312.35159132
INFO:root:307.43852895, 233115.92213542, 307.43852895
INFO:root:304.04373423, 233984.64852431, 304.04373423
INFO:root:297.89812130, 237175.03993056, 297.89812130
INFO:root:295.07255444, 239291.55711806, 295.07255444
INFO:root:289.71002977, 242277.56605903, 289.71002977
INFO:root:283.53437381, 244014.79383681, 283.53437381
INFO:root:282.20863359, 245065.40399306, 282.20863359
INFO:root:277.05840081, 247838.90182292, 277.05840081
INFO:root:271.43194495, 251604.05399306, 271.43194495
INFO:root:267.08585180, 251139.88854167, 267.08585180
INFO:root:265.27019297, 251987.72569444, 265.27019297
INFO:root:261.45362744, 255302.28342014, 261.45362744
INFO:root:260.61689063, 257360.65173611, 260.61689063
INFO:root:255.12364366, 259936.80564236, 255.12364366
INFO:root:253.17473518, 259422.39982639, 253.17473518
INFO:root:248.86902534, 260665.65173611, 248.86902534
INFO:root:247.98203837, 261356.28038194, 247.98203837
INFO:root:243.82158356, 265673.37916667, 243.82158356
INFO:root:239.90991219, 267280.31657986, 239.90991219
INFO:root:238.16623883, 267348.35902778, 238.16623883
INFO:root:237.30694088, 269637.37178819, 237.30694088
INFO:root:236.58789503, 270940.08836806, 236.58789503
INFO:root:232.61709256, 272561.00928819, 232.61709256
INFO:root:229.63525306, 274665.81015625, 229.63525306
INFO:root:227.94076038, 277687.35512153, 227.94076038
INFO:root:227.22345293, 278728.01050347, 227.22345293
INFO:root:226.42671458, 280498.86744792, 226.42671458
INFO:root:222.25403917, 282678.01093750, 222.25403917
INFO:root:221.51075821, 283769.67421875, 221.51075821
INFO:root:220.21291470, 284398.16284722, 220.21291470
INFO:root:217.95826162, 285449.50121528, 217.95826162
INFO:root:217.04009493, 285948.27708333, 217.04009493
INFO:root:213.26369892, 287759.46128472, 213.26369892
INFO:root:211.57391434, 288821.37552083, 211.57391434
INFO:root:208.39066730, 288220.80746528, 208.39066730
INFO:root:208.91215854, 286282.81232639, 208.91215854
INFO:root:210.47450384, 288461.68472222, 210.47450384
INFO:root:206.41632394, 290808.94062500, 206.41632394
INFO:root:203.14486245, 291283.41076389, 203.14486245
INFO:root:201.94140244, 292168.11666667, 201.94140244
INFO:root:204.00646405, 292689.06493056, 204.00646405
INFO:root:202.14384477, 293511.29635417, 202.14384477
INFO:root:202.53895196, 294760.94027778, 202.53895196
INFO:root:199.21948022, 296953.80538194, 199.21948022
INFO:root:197.46986270, 298210.91684028, 197.46986270
INFO:root:195.47073568, 299359.29479167, 195.47073568
INFO:root:194.11554481, 299636.65000000, 194.11554481
INFO:root:192.41530702, 299057.83888889, 192.41530702
INFO:root:192.13545931, 300637.56163194, 192.13545931
INFO:root:191.59729275, 301923.13211806, 191.59729275
INFO:root:192.02885734, 301902.88784722, 192.02885734
INFO:root:188.30289366, 299979.74548611, 188.30289366
INFO:root:189.17789544, 300712.17152778, 189.17789544
INFO:root:188.21287977, 299275.33923611, 188.21287977
INFO:root:188.93888618, 300060.41909722, 188.93888618
INFO:root:187.73258099, 301259.44913194, 187.73258099
INFO:root:185.81130710, 302676.96145833, 185.81130710
INFO:root:183.05855594, 303788.52256944, 183.05855594
INFO:root:182.95959761, 303904.87656250, 182.95959761
INFO:root:182.36838082, 303363.52899306, 182.36838082
INFO:root:182.00641285, 303904.89722222, 182.00641285
INFO:root:181.37730993, 304010.01458333, 181.37730993
INFO:root:179.41870761, 304861.80659722, 179.41870761
INFO:root:179.01788771, 304925.28888889, 179.01788771
INFO:root:178.56971029, 305026.71076389, 178.56971029
INFO:root:177.48694466, 306707.27187500, 177.48694466
INFO:root:176.95174696, 307297.90364583, 176.95174696
INFO:root:177.36319046, 307526.11770833, 177.36319046
INFO:root:174.92913335, 306966.03680556, 174.92913335
INFO:root:175.12299118, 308468.00312500, 175.12299118
INFO:root:173.24121746, 308529.52638889, 173.24121746
INFO:root:173.84468536, 308488.08211806, 173.84468536
INFO:root:177.09885440, 309444.51475694, 177.09885440
INFO:root:172.91216710, 310361.62100694, 172.91216710
INFO:root:169.77783729, 310543.88871528, 169.77783729
INFO:root:170.93651055, 309927.66406250, 170.93651055
INFO:root:169.61011878, 310587.99392361, 169.61011878
INFO:root:168.34658127, 311802.54184028, 168.34658127
INFO:root:169.25067054, 311459.65572917, 169.25067054
INFO:root:169.47173250, 310563.66423611, 169.47173250
INFO:root:168.45012148, 311751.03559028, 168.45012148
INFO:root:166.29673971, 312345.10885417, 166.29673971
INFO:root:167.50354750, 312068.41736111, 167.50354750
INFO:root:167.30470827, 312831.70381944, 167.30470827
INFO:root:165.57457877, 313752.12621528, 165.57457877
INFO:root:164.24918527, 313551.68194444, 164.24918527
INFO:root:164.26129998, 312992.98750000, 164.26129998
INFO:root:164.78642256, 313823.30677083, 164.78642256
INFO:root:163.56677322, 313891.86944444, 163.56677322
INFO:root:163.77570267, 313750.47968750, 163.77570267
INFO:root:161.04427482, 314675.86631944, 161.04427482
INFO:root:161.59239799, 314583.08680556, 161.59239799
INFO:root:161.86464962, 313384.74548611, 161.86464962
INFO:root:161.03400845, 314102.28923611, 161.03400845
INFO:root:159.81961009, 313788.33263889, 159.81961009
INFO:root:161.99772585, 313821.31927083, 161.99772585
INFO:root:159.43503138, 314624.17881944, 159.43503138
INFO:root:158.28051046, 314662.32048611, 158.28051046
INFO:root:157.20391422, 314766.86996528, 157.20391422
INFO:root:161.15256755, 314441.47725694, 161.15256755
INFO:root:156.75115967, 314262.11493056, 156.75115967
INFO:root:158.74828220, 314158.27569444, 158.74828220
INFO:root:156.40182571, 314877.70364583, 156.40182571
INFO:root:155.22997165, 315040.28177083, 155.22997165
INFO:root:154.68956672, 314323.01979167, 154.68956672
INFO:root:154.64194336, 314887.76579861, 154.64194336
INFO:root:156.57651918, 314857.66128472, 156.57651918
INFO:root:154.11107347, 314674.76267361, 154.11107347
INFO:root:153.67640279, 314796.15000000, 153.67640279
INFO:root:155.06506543, 314196.53298611, 155.06506543
INFO:root:153.81627697, 314530.87395833, 153.81627697
INFO:root:153.69223794, 315056.99600694, 153.69223794
INFO:root:152.49308802, 315393.35677083, 152.49308802
INFO:root:153.24624422, 314840.97795139, 153.24624422
INFO:root:153.45948147, 315290.03732639, 153.45948147
INFO:root:151.13284353, 315502.65868056, 151.13284353
INFO:root:150.00076379, 315046.89583333, 150.00076379
INFO:root:148.67528737, 314759.91475694, 148.67528737
INFO:root:151.37797885, 314830.46128472, 151.37797885
INFO:root:149.65254542, 314474.15659722, 149.65254542
