INFO:root:Namespace(batch_size=50, beta=1.0, clip=10, device=device(type='cuda'), epochs=150, hdim=64, learning_rate=0.1, model='VRNN', nlayers=1, save_every=100, step_size=2000, version='v2', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:42346653616744.14062500, 42346653614962.14843750, 1791.62684326
INFO:root:32002.07335069, 30259.35210503, 1742.72125651
INFO:root:31006.38216146, 29263.66086155, 1742.72124837
INFO:root:29984.66462674, 28241.94335938, 1742.72124634
INFO:root:28875.12622613, 27132.40509983, 1742.72124905
INFO:root:27678.88701172, 25936.16574436, 1742.72125041
INFO:root:26419.24908854, 24676.52779948, 1742.72124091
INFO:root:25122.54504123, 23379.82374132, 1742.72124091
INFO:root:23813.33857422, 22070.61722005, 1742.72125719
INFO:root:22513.22688802, 20770.50568576, 1742.72125380
INFO:root:21240.38421224, 19497.66297743, 1742.72124430
INFO:root:20242.25879991, 18499.53752170, 1742.72123481
INFO:root:19610.74398872, 17868.02266710, 1742.72125109
INFO:root:18969.60653212, 17226.88525391, 1742.72125109
INFO:root:18319.12539062, 16576.40413954, 1742.72124837
INFO:root:17663.34019097, 15920.61898329, 1742.72124769
INFO:root:17005.92964410, 15263.20842556, 1742.72124905
INFO:root:16350.06101888, 14607.33980577, 1742.72124837
INFO:root:15698.31124674, 13955.59004449, 1742.72123210
INFO:root:15052.58079970, 13309.85955946, 1742.72124430
INFO:root:14445.06741536, 12702.34616428, 1742.72124430
INFO:root:14108.86421441, 12366.14297960, 1742.72124091
INFO:root:13874.17930230, 12131.45805122, 1742.72123481
INFO:root:13727.41405707, 11984.69277344, 1742.72125041
INFO:root:13577.12523329, 11834.40397678, 1742.72125651
INFO:root:13419.58395725, 11676.86271159, 1742.72124634
INFO:root:13254.50912543, 11511.78789605, 1742.72125515
INFO:root:13081.56322157, 11338.84201389, 1742.72123481
INFO:root:12900.32749566, 11157.60623915, 1742.72124905
INFO:root:12710.31697591, 10967.59566515, 1742.72125854
INFO:root:12510.96987847, 10768.24860569, 1742.72126194
INFO:root:12301.65507270, 10558.93383789, 1742.72124498
INFO:root:12081.69069553, 10338.96948785, 1742.72125719
INFO:root:11876.47115343, 10133.74994032, 1742.72124905
INFO:root:11746.60967339, 10003.88834635, 1742.72125719
INFO:root:11614.47284071, 9871.75161133, 1742.72125922
INFO:root:11472.91231554, 9730.19106988, 1742.72125041
INFO:root:11321.38617622, 9578.66493056, 1742.72123820
INFO:root:11159.34064128, 9416.61937391, 1742.72126261
INFO:root:10986.22191298, 9243.50067817, 1742.72124159
INFO:root:10801.47791341, 9058.75669488, 1742.72124498
INFO:root:10604.57320421, 8861.85195313, 1742.72126261
INFO:root:10395.00421549, 8652.28295898, 1742.72124837
INFO:root:10172.30828993, 8429.58705512, 1742.72124769
INFO:root:9954.74777018, 8212.02653266, 1742.72123277
INFO:root:9816.53187934, 8073.81065267, 1742.72124634
INFO:root:9680.92571072, 7938.20442980, 1742.72124905
INFO:root:9535.38974067, 7792.66845974, 1742.72126804
INFO:root:9379.44194336, 7636.72069499, 1742.72125109
INFO:root:9212.63151584, 7469.91026747, 1742.72125448
INFO:root:9037.27472331, 7294.55348036, 1742.72124363
INFO:root:8916.51649306, 7173.79524740, 1742.72124498
INFO:root:8816.00912543, 7073.28786079, 1742.72124430
INFO:root:8708.30767687, 6965.58639052, 1742.72124905
INFO:root:8592.91148003, 6850.19020182, 1742.72124837
INFO:root:8475.66085069, 6732.93958605, 1742.72124905
INFO:root:8399.34988064, 6656.62862142, 1742.72124634
INFO:root:8327.55780707, 6584.83656141, 1742.72124702
INFO:root:8250.02533095, 6507.30404188, 1742.72125787
INFO:root:8179.68741048, 6436.96616482, 1742.72125854
INFO:root:8161.65101183, 6418.92978787, 1742.72125380
