INFO:root:Namespace(batch_size=50, beta=0.0, clip=10, device=device(type='cuda'), epochs=150, hdim=64, learning_rate=0.1, model='VRNN', nlayers=1, save_every=100, step_size=1500, version='v2', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:1791.62684326, 8659258819006718541824.00000000, 1791.62684326
INFO:root:1742.72125651, 10517577610436727013376.00000000, 1742.72125651
INFO:root:1742.72124837, 10517577619819225677824.00000000, 1742.72124837
INFO:root:1742.72124634, 10517577597926726696960.00000000, 1742.72124634
INFO:root:1742.72124905, 10517577551014231277568.00000000, 1742.72124905
INFO:root:1742.72125041, 10517577629201724342272.00000000, 1742.72125041
INFO:root:1742.72124091, 10517577629201724342272.00000000, 1742.72124091
INFO:root:1742.72124091, 10517577616691726123008.00000000, 1742.72124091
INFO:root:1742.72125719, 10517577594799227142144.00000000, 1742.72125719
INFO:root:1742.72125380, 10517577585416728477696.00000000, 1742.72125380
INFO:root:1742.72124430, 10517577569779230703616.00000000, 1742.72124430
INFO:root:1742.72123481, 10517577619819225677824.00000000, 1742.72123481
INFO:root:1742.72125109, 10517577644839224213504.00000000, 1742.72125109
INFO:root:1742.72125109, 10517577657349222432768.00000000, 1742.72125109
INFO:root:1742.72124837, 10517577597926726696960.00000000, 1742.72124837
INFO:root:1742.72124769, 10517577569779230703616.00000000, 1742.72124769
INFO:root:1742.72124905, 10517577660476721987584.00000000, 1742.72124905
INFO:root:1742.72124837, 10517577597926726696960.00000000, 1742.72124837
INFO:root:1742.72123210, 10517577613564226568192.00000000, 1742.72123210
INFO:root:1742.72124430, 10517577607309227458560.00000000, 1742.72124430
INFO:root:1742.72124430, 10517577616691726123008.00000000, 1742.72124430
INFO:root:1742.72124091, 10517577607309227458560.00000000, 1742.72124091
INFO:root:1742.72123481, 10517577576034229813248.00000000, 1742.72123481
INFO:root:1742.72125041, 10517577604181727903744.00000000, 1742.72125041
INFO:root:1742.72125651, 10517577566651731148800.00000000, 1742.72125651
INFO:root:1742.72124634, 10517577660476721987584.00000000, 1742.72124634
INFO:root:1742.72125515, 10517577597926726696960.00000000, 1742.72125515
INFO:root:1742.72123481, 10517577566651731148800.00000000, 1742.72123481
INFO:root:1742.72124905, 10517577579161729368064.00000000, 1742.72124905
INFO:root:1742.72125854, 10517577594799227142144.00000000, 1742.72125854
INFO:root:1742.72126194, 10517577535376733503488.00000000, 1742.72126194
INFO:root:1742.72124498, 10517577560396729942016.00000000, 1742.72124498
INFO:root:1742.72125719, 10517577588544228032512.00000000, 1742.72125719
INFO:root:1742.72124905, 10517577557269230387200.00000000, 1742.72124905
INFO:root:1742.72125719, 10517577560396729942016.00000000, 1742.72125719
INFO:root:1742.72125922, 10517577566651731148800.00000000, 1742.72125922
INFO:root:1742.72125041, 10517577579161729368064.00000000, 1742.72125041
INFO:root:1742.72123820, 10517577610436727013376.00000000, 1742.72123820
INFO:root:1742.72126261, 10517577601054226251776.00000000, 1742.72126261
INFO:root:1742.72124159, 10517577610436727013376.00000000, 1742.72124159
INFO:root:1742.72124498, 10517577569779230703616.00000000, 1742.72124498
INFO:root:1742.72126261, 10517577560396729942016.00000000, 1742.72126261
INFO:root:1742.72124837, 10517577613564226568192.00000000, 1742.72124837
INFO:root:1742.72124769, 10517577535376733503488.00000000, 1742.72124769
INFO:root:1742.72123277, 10517577616691726123008.00000000, 1742.72123277
INFO:root:1742.72124634, 10517577579161729368064.00000000, 1742.72124634
INFO:root:1742.72124905, 10517577663604221542400.00000000, 1742.72124905
INFO:root:1742.72126804, 10517577597926726696960.00000000, 1742.72126804
INFO:root:1742.72125109, 10517577504101735858176.00000000, 1742.72125109
INFO:root:1742.72125448, 10517577654221722877952.00000000, 1742.72125448
INFO:root:1742.72124363, 10517577669859220652032.00000000, 1742.72124363
INFO:root:1742.72124498, 10517577569779230703616.00000000, 1742.72124498
INFO:root:1742.72124430, 10517577557269230387200.00000000, 1742.72124430
INFO:root:1742.72124905, 10517577641711724658688.00000000, 1742.72124905
INFO:root:1742.72124837, 10517577591671727587328.00000000, 1742.72124837
INFO:root:1742.72124905, 10517577591671727587328.00000000, 1742.72124905
INFO:root:1742.72124634, 10517577594799227142144.00000000, 1742.72124634
INFO:root:1742.72124702, 10517577694879219187712.00000000, 1742.72124702
INFO:root:1742.72125787, 10517577619819225677824.00000000, 1742.72125787
INFO:root:1742.72125854, 10517577641711724658688.00000000, 1742.72125854
INFO:root:1742.72125380, 10517577682369220968448.00000000, 1742.72125380
INFO:root:1742.72125515, 10517577557269230387200.00000000, 1742.72125515
INFO:root:1742.72123549, 10517577657349222432768.00000000, 1742.72123549
INFO:root:1742.72124973, 10517577682369220968448.00000000, 1742.72124973
INFO:root:1742.72124973, 10517577613564226568192.00000000, 1742.72124973
INFO:root:1742.72124837, 10517577576034229813248.00000000, 1742.72124837
INFO:root:1742.72123277, 10517577607309227458560.00000000, 1742.72123277
INFO:root:1742.72124498, 10517577632329223897088.00000000, 1742.72124498
INFO:root:1742.72123617, 10517577644839224213504.00000000, 1742.72123617
INFO:root:1742.72123956, 10517577663604221542400.00000000, 1742.72123956
INFO:root:1742.72125854, 10517577647966723768320.00000000, 1742.72125854
INFO:root:1742.72126397, 10517577572906730258432.00000000, 1742.72126397
INFO:root:1742.72124430, 10517577635456723451904.00000000, 1742.72124430
INFO:root:1742.72124837, 10517577547886731722752.00000000, 1742.72124837
INFO:root:1742.72123277, 10517577504101735858176.00000000, 1742.72123277
INFO:root:1742.72124295, 10517577635456723451904.00000000, 1742.72124295
INFO:root:1742.72124837, 10517577588544228032512.00000000, 1742.72124837
INFO:root:1742.72125515, 10517577547886731722752.00000000, 1742.72125515
INFO:root:1742.72125176, 10517577641711724658688.00000000, 1742.72125176
INFO:root:1742.72124091, 10517577619819225677824.00000000, 1742.72124091
INFO:root:1742.72125719, 10517577576034229813248.00000000, 1742.72125719
INFO:root:1742.72124295, 10517577616691726123008.00000000, 1742.72124295
INFO:root:1742.72124837, 10517577541631732613120.00000000, 1742.72124837
INFO:root:1742.72125041, 10517577607309227458560.00000000, 1742.72125041
INFO:root:1742.72123956, 10517577635456723451904.00000000, 1742.72123956
INFO:root:1742.72123413, 10517577535376733503488.00000000, 1742.72123413
INFO:root:1742.72124159, 10517577638584225103872.00000000, 1742.72124159
INFO:root:1742.72123684, 10517577610436727013376.00000000, 1742.72123684
INFO:root:1742.72124837, 10517577532249233948672.00000000, 1742.72124837
INFO:root:1742.72125515, 10517577644839224213504.00000000, 1742.72125515
INFO:root:1742.72125380, 10517577604181727903744.00000000, 1742.72125380
INFO:root:1742.72126397, 10517577635456723451904.00000000, 1742.72126397
INFO:root:1742.72125583, 10517577601054226251776.00000000, 1742.72125583
INFO:root:1742.72124091, 10517577569779230703616.00000000, 1742.72124091
INFO:root:1742.72124091, 10517577654221722877952.00000000, 1742.72124091
INFO:root:1742.72124023, 10517577566651731148800.00000000, 1742.72124023
INFO:root:1742.72123888, 10517577579161729368064.00000000, 1742.72123888
INFO:root:1742.72122667, 10517577610436727013376.00000000, 1742.72122667
INFO:root:1742.72124973, 10517577613564226568192.00000000, 1742.72124973
INFO:root:1742.72123956, 10517577638584225103872.00000000, 1742.72123956
INFO:root:1742.72124973, 10517577576034229813248.00000000, 1742.72124973
INFO:root:1742.72124634, 10517577551014231277568.00000000, 1742.72124634
INFO:root:1742.72125109, 10517577641711724658688.00000000, 1742.72125109
INFO:root:1742.72123956, 10517577710516719058944.00000000, 1742.72123956
INFO:root:1742.72124566, 10517577638584225103872.00000000, 1742.72124566
INFO:root:1742.72123752, 10517577569779230703616.00000000, 1742.72123752
INFO:root:1742.72125719, 10517577622946725232640.00000000, 1742.72125719
INFO:root:1742.72123752, 10517577641711724658688.00000000, 1742.72123752
INFO:root:1742.72125719, 10517577557269230387200.00000000, 1742.72125719
INFO:root:1742.72125041, 10517577632329223897088.00000000, 1742.72125041
INFO:root:1742.72124769, 10517577707389219504128.00000000, 1742.72124769
INFO:root:1742.72125787, 10517577525994232741888.00000000, 1742.72125787
INFO:root:1742.72123752, 10517577597926726696960.00000000, 1742.72123752
INFO:root:1742.72126397, 10517577663604221542400.00000000, 1742.72126397
INFO:root:1742.72125312, 10517577579161729368064.00000000, 1742.72125312
INFO:root:1742.72123820, 10517577588544228032512.00000000, 1742.72123820
INFO:root:1742.72122938, 10517577569779230703616.00000000, 1742.72122938
INFO:root:1742.72123549, 10517577566651731148800.00000000, 1742.72123549
INFO:root:1742.72125312, 10517577647966723768320.00000000, 1742.72125312
INFO:root:1742.72123549, 10517577535376733503488.00000000, 1742.72123549
INFO:root:1742.72124227, 10517577622946725232640.00000000, 1742.72124227
INFO:root:1742.72125583, 10517577547886731722752.00000000, 1742.72125583
INFO:root:1742.72125515, 10517577588544228032512.00000000, 1742.72125515
INFO:root:1742.72124295, 10517577616691726123008.00000000, 1742.72124295
INFO:root:1742.72124295, 10517577626074224787456.00000000, 1742.72124295
INFO:root:1742.72124363, 10517577563524229496832.00000000, 1742.72124363
INFO:root:1742.72124634, 10517577582289228922880.00000000, 1742.72124634
INFO:root:1742.72125583, 10517577601054226251776.00000000, 1742.72125583
INFO:root:1742.72125448, 10517577647966723768320.00000000, 1742.72125448
INFO:root:1742.72124973, 10517577610436727013376.00000000, 1742.72124973
INFO:root:1742.72124430, 10517577572906730258432.00000000, 1742.72124430
INFO:root:1742.72124430, 10517577638584225103872.00000000, 1742.72124430
INFO:root:1742.72123820, 10517577619819225677824.00000000, 1742.72123820
INFO:root:1742.72125380, 10517577594799227142144.00000000, 1742.72125380
INFO:root:1742.72125651, 10517577585416728477696.00000000, 1742.72125651
INFO:root:1742.72124159, 10517577613564226568192.00000000, 1742.72124159
INFO:root:1742.72122464, 10517577657349222432768.00000000, 1742.72122464
