INFO:root:Namespace(batch_size=50, beta=0.0, clip=10, device=device(type='cuda'), epochs=150, hdim=64, learning_rate=0.1, model='VRNN', nlayers=1, save_every=100, version='v2', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:1791.62684326, 6427957869576209825792.00000000, 1791.62684326
INFO:root:1742.72125651, 7571718547450698399744.00000000, 1742.72125651
INFO:root:1742.72124837, 7571718575598195441664.00000000, 1742.72124837
INFO:root:1742.72124634, 7571718534940699131904.00000000, 1742.72124634
INFO:root:1742.72124905, 7571718556833197064192.00000000, 1742.72124905
INFO:root:1742.72125041, 7571718563088197222400.00000000, 1742.72125041
INFO:root:1742.72124091, 7571718578725696045056.00000000, 1742.72124091
INFO:root:1742.72124091, 7571718519303200309248.00000000, 1742.72124091
INFO:root:1742.72125719, 7571718559960697667584.00000000, 1742.72125719
INFO:root:1742.72125380, 7571718550578197954560.00000000, 1742.72125380
INFO:root:1742.72124430, 7571718591235694264320.00000000, 1742.72124430
INFO:root:1742.72123481, 7571718553705697509376.00000000, 1742.72123481
INFO:root:1742.72125109, 7571718600618193977344.00000000, 1742.72125109
INFO:root:1742.72125109, 7571718563088197222400.00000000, 1742.72125109
INFO:root:1742.72124837, 7571718509920701644800.00000000, 1742.72124837
INFO:root:1742.72124769, 7571718509920701644800.00000000, 1742.72124769
INFO:root:1742.72124905, 7571718538068198686720.00000000, 1742.72124905
INFO:root:1742.72124837, 7571718566215696777216.00000000, 1742.72124837
INFO:root:1742.72123210, 7571718541195699290112.00000000, 1742.72123210
INFO:root:1742.72124430, 7571718528685700022272.00000000, 1742.72124430
INFO:root:1742.72124430, 7571718547450698399744.00000000, 1742.72124430
INFO:root:1742.72124091, 7571718556833197064192.00000000, 1742.72124091
INFO:root:1742.72123481, 7571718522430699864064.00000000, 1742.72123481
INFO:root:1742.72125041, 7571718616255692800000.00000000, 1742.72125041
INFO:root:1742.72125651, 7571718591235694264320.00000000, 1742.72125651
INFO:root:1742.72124634, 7571718588108194709504.00000000, 1742.72124634
INFO:root:1742.72125515, 7571718519303200309248.00000000, 1742.72125515
INFO:root:1742.72123481, 7571718531813199577088.00000000, 1742.72123481
INFO:root:1742.72124905, 7571718597490694422528.00000000, 1742.72124905
INFO:root:1742.72125854, 7571718534940699131904.00000000, 1742.72125854
INFO:root:1742.72126194, 7571718463008205176832.00000000, 1742.72126194
INFO:root:1742.72124498, 7571718603745693532160.00000000, 1742.72124498
INFO:root:1742.72125719, 7571718613128193245184.00000000, 1742.72125719
INFO:root:1742.72124905, 7571718538068198686720.00000000, 1742.72124905
INFO:root:1742.72125719, 7571718572470695886848.00000000, 1742.72125719
INFO:root:1742.72125922, 7571718600618193977344.00000000, 1742.72125922
INFO:root:1742.72125041, 7571718569343196332032.00000000, 1742.72125041
INFO:root:1742.72123820, 7571718547450698399744.00000000, 1742.72123820
INFO:root:1742.72126261, 7571718534940699131904.00000000, 1742.72126261
INFO:root:1742.72124159, 7571718547450698399744.00000000, 1742.72124159
INFO:root:1742.72124498, 7571718538068198686720.00000000, 1742.72124498
INFO:root:1742.72126261, 7571718578725696045056.00000000, 1742.72126261
INFO:root:1742.72124837, 7571718588108194709504.00000000, 1742.72124837
INFO:root:1742.72124769, 7571718566215696777216.00000000, 1742.72124769
INFO:root:1742.72123277, 7571718584980695154688.00000000, 1742.72123277
INFO:root:1742.72124634, 7571718622510691909632.00000000, 1742.72124634
INFO:root:1742.72124905, 7571718534940699131904.00000000, 1742.72124905
INFO:root:1742.72126804, 7571718588108194709504.00000000, 1742.72126804
INFO:root:1742.72125109, 7571718531813199577088.00000000, 1742.72125109
INFO:root:1742.72125448, 7571718575598195441664.00000000, 1742.72125448
INFO:root:1742.72124363, 7571718566215696777216.00000000, 1742.72124363
INFO:root:1742.72124498, 7571718509920701644800.00000000, 1742.72124498
INFO:root:1742.72124430, 7571718528685700022272.00000000, 1742.72124430
INFO:root:1742.72124905, 7571718581853195599872.00000000, 1742.72124905
INFO:root:1742.72124837, 7571718528685700022272.00000000, 1742.72124837
INFO:root:1742.72124905, 7571718534940699131904.00000000, 1742.72124905
INFO:root:1742.72124634, 7571718591235694264320.00000000, 1742.72124634
INFO:root:1742.72124702, 7571718566215696777216.00000000, 1742.72124702
INFO:root:1742.72125787, 7571718566215696777216.00000000, 1742.72125787
INFO:root:1742.72125854, 7571718506793202089984.00000000, 1742.72125854
INFO:root:1742.72125380, 7571718581853195599872.00000000, 1742.72125380
INFO:root:1742.72125515, 7571718547450698399744.00000000, 1742.72125515
INFO:root:1742.72123549, 7571718619383192354816.00000000, 1742.72123549
INFO:root:1742.72124973, 7571718550578197954560.00000000, 1742.72124973
INFO:root:1742.72124973, 7571718588108194709504.00000000, 1742.72124973
INFO:root:1742.72124837, 7571718578725696045056.00000000, 1742.72124837
INFO:root:1742.72123277, 7571718584980695154688.00000000, 1742.72123277
INFO:root:1742.72124498, 7571718559960697667584.00000000, 1742.72124498
INFO:root:1742.72123617, 7571718525558200467456.00000000, 1742.72123617
INFO:root:1742.72123956, 7571718566215696777216.00000000, 1742.72123956
INFO:root:1742.72125854, 7571718509920701644800.00000000, 1742.72125854
INFO:root:1742.72126397, 7571718538068198686720.00000000, 1742.72126397
INFO:root:1742.72124430, 7571718631893191622656.00000000, 1742.72124430
INFO:root:1742.72124837, 7571718572470695886848.00000000, 1742.72124837
INFO:root:1742.72123277, 7571718566215696777216.00000000, 1742.72123277
INFO:root:1742.72124295, 7571718556833197064192.00000000, 1742.72124295
INFO:root:1742.72124837, 7571718531813199577088.00000000, 1742.72124837
INFO:root:1742.72125515, 7571718559960697667584.00000000, 1742.72125515
INFO:root:1742.72125176, 7571718619383192354816.00000000, 1742.72125176
INFO:root:1742.72124091, 7571718578725696045056.00000000, 1742.72124091
INFO:root:1742.72125719, 7571718522430699864064.00000000, 1742.72125719
INFO:root:1742.72124295, 7571718613128193245184.00000000, 1742.72124295
INFO:root:1742.72124837, 7571718635020691177472.00000000, 1742.72124837
INFO:root:1742.72125041, 7571718566215696777216.00000000, 1742.72125041
INFO:root:1742.72123956, 7571718559960697667584.00000000, 1742.72123956
INFO:root:1742.72123413, 7571718563088197222400.00000000, 1742.72123413
INFO:root:1742.72124159, 7571718578725696045056.00000000, 1742.72124159
INFO:root:1742.72123684, 7571718635020691177472.00000000, 1742.72123684
INFO:root:1742.72124837, 7571718600618193977344.00000000, 1742.72124837
INFO:root:1742.72125515, 7571718563088197222400.00000000, 1742.72125515
INFO:root:1742.72125380, 7571718550578197954560.00000000, 1742.72125380
INFO:root:1742.72126397, 7571718550578197954560.00000000, 1742.72126397
INFO:root:1742.72125583, 7571718519303200309248.00000000, 1742.72125583
INFO:root:1742.72124091, 7571718584980695154688.00000000, 1742.72124091
INFO:root:1742.72124091, 7571718594363194867712.00000000, 1742.72124091
INFO:root:1742.72124023, 7571718625638191464448.00000000, 1742.72124023
INFO:root:1742.72123888, 7571718541195699290112.00000000, 1742.72123888
INFO:root:1742.72122667, 7571718513048201199616.00000000, 1742.72122667
INFO:root:1742.72124973, 7571718556833197064192.00000000, 1742.72124973
INFO:root:1742.72123956, 7571718569343196332032.00000000, 1742.72123956
INFO:root:1742.72124973, 7571718597490694422528.00000000, 1742.72124973
INFO:root:1742.72124634, 7571718566215696777216.00000000, 1742.72124634
INFO:root:1742.72125109, 7571718531813199577088.00000000, 1742.72125109
INFO:root:1742.72123956, 7571718575598195441664.00000000, 1742.72123956
INFO:root:1742.72124566, 7571718594363194867712.00000000, 1742.72124566
INFO:root:1742.72123752, 7571718556833197064192.00000000, 1742.72123752
INFO:root:1742.72125719, 7571718541195699290112.00000000, 1742.72125719
INFO:root:1742.72123752, 7571718606873193086976.00000000, 1742.72123752
INFO:root:1742.72125719, 7571718566215696777216.00000000, 1742.72125719
INFO:root:1742.72125041, 7571718575598195441664.00000000, 1742.72125041
INFO:root:1742.72124769, 7571718522430699864064.00000000, 1742.72124769
INFO:root:1742.72125787, 7571718575598195441664.00000000, 1742.72125787
INFO:root:1742.72123752, 7571718572470695886848.00000000, 1742.72123752
INFO:root:1742.72126397, 7571718597490694422528.00000000, 1742.72126397
INFO:root:1742.72125312, 7571718522430699864064.00000000, 1742.72125312
INFO:root:1742.72123820, 7571718528685700022272.00000000, 1742.72123820
INFO:root:1742.72122938, 7571718544323198844928.00000000, 1742.72122938
INFO:root:1742.72123549, 7571718550578197954560.00000000, 1742.72123549
INFO:root:1742.72125312, 7571718597490694422528.00000000, 1742.72125312
INFO:root:1742.72123549, 7571718606873193086976.00000000, 1742.72123549
INFO:root:1742.72124227, 7571718594363194867712.00000000, 1742.72124227
INFO:root:1742.72125583, 7571718556833197064192.00000000, 1742.72125583
INFO:root:1742.72125515, 7571718553705697509376.00000000, 1742.72125515
INFO:root:1742.72124295, 7571718616255692800000.00000000, 1742.72124295
INFO:root:1742.72124295, 7571718556833197064192.00000000, 1742.72124295
INFO:root:1742.72124363, 7571718550578197954560.00000000, 1742.72124363
INFO:root:1742.72124634, 7571718488028203712512.00000000, 1742.72124634
INFO:root:1742.72125583, 7571718547450698399744.00000000, 1742.72125583
INFO:root:1742.72125448, 7571718566215696777216.00000000, 1742.72125448
INFO:root:1742.72124973, 7571718578725696045056.00000000, 1742.72124973
INFO:root:1742.72124430, 7571718603745693532160.00000000, 1742.72124430
INFO:root:1742.72124430, 7571718525558200467456.00000000, 1742.72124430
INFO:root:1742.72123820, 7571718610000692641792.00000000, 1742.72123820
INFO:root:1742.72125380, 7571718506793202089984.00000000, 1742.72125380
INFO:root:1742.72125651, 7571718569343196332032.00000000, 1742.72125651
INFO:root:1742.72124159, 7571718569343196332032.00000000, 1742.72124159
INFO:root:1742.72122464, 7571718525558200467456.00000000, 1742.72122464
INFO:root:1742.72124091, 7571718563088197222400.00000000, 1742.72124091
INFO:root:1742.72124973, 7571718550578197954560.00000000, 1742.72124973
INFO:root:1742.72124837, 7571718550578197954560.00000000, 1742.72124837
INFO:root:1742.72124566, 7571718553705697509376.00000000, 1742.72124566
INFO:root:1742.72125922, 7571718566215696777216.00000000, 1742.72125922
INFO:root:1742.72125176, 7571718566215696777216.00000000, 1742.72125176
INFO:root:1742.72123956, 7571718597490694422528.00000000, 1742.72123956
INFO:root:1742.72124634, 7571718588108194709504.00000000, 1742.72124634
INFO:root:1742.72125244, 7571718569343196332032.00000000, 1742.72125244
INFO:root:1742.72125380, 7571718500538201931776.00000000, 1742.72125380
INFO:root:1742.72124295, 7571718497410702376960.00000000, 1742.72124295
INFO:root:1742.72124091, 7571718584980695154688.00000000, 1742.72124091
INFO:root:1742.72124363, 7571718566215696777216.00000000, 1742.72124363
INFO:root:Finished training.
INFO:root:Saved model to saves/v2/vrnn_state_dict_v2_beta=0.0_149.pth
