INFO:root:Namespace(batch_size=50, beta=0.0, clip=10, device=device(type='cuda'), epochs=150, hdim=64, learning_rate=0.1, model='VRNN', nlayers=1, save_every=100, step_size=2000, version='v2', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:1791.62684326, 8659259431063997382656.00000000, 1791.62684326
INFO:root:1742.72125651, 10517578267211671273472.00000000, 1742.72125651
INFO:root:1742.72124837, 10517578323506667454464.00000000, 1742.72124837
INFO:root:1742.72124634, 10517578336016665673728.00000000, 1742.72124634
INFO:root:1742.72124905, 10517578242191674834944.00000000, 1742.72124905
INFO:root:1742.72125041, 10517578198406676873216.00000000, 1742.72125041
INFO:root:1742.72124091, 10517578267211671273472.00000000, 1742.72124091
INFO:root:1742.72124091, 10517578289104170254336.00000000, 1742.72124091
INFO:root:1742.72125719, 10517578282849171144704.00000000, 1742.72125719
INFO:root:1742.72125380, 10517578270339172925440.00000000, 1742.72125380
INFO:root:1742.72124430, 10517578260956672163840.00000000, 1742.72124430
INFO:root:1742.72123481, 10517578251574173499392.00000000, 1742.72123481
INFO:root:1742.72125109, 10517578285976670699520.00000000, 1742.72125109
INFO:root:1742.72125109, 10517578364164163764224.00000000, 1742.72125109
INFO:root:1742.72124837, 10517578248446673944576.00000000, 1742.72124837
INFO:root:1742.72124769, 10517578314124168790016.00000000, 1742.72124769
INFO:root:1742.72124905, 10517578285976670699520.00000000, 1742.72124905
INFO:root:1742.72124837, 10517578292231669809152.00000000, 1742.72124837
INFO:root:1742.72123210, 10517578285976670699520.00000000, 1742.72123210
INFO:root:1742.72124430, 10517578289104170254336.00000000, 1742.72124430
INFO:root:1742.72124430, 10517578329761666564096.00000000, 1742.72124430
INFO:root:1742.72124091, 10517578248446673944576.00000000, 1742.72124091
INFO:root:1742.72123481, 10517578239064175280128.00000000, 1742.72123481
INFO:root:1742.72125041, 10517578298486668918784.00000000, 1742.72125041
INFO:root:1742.72125651, 10517578282849171144704.00000000, 1742.72125651
INFO:root:1742.72124634, 10517578292231669809152.00000000, 1742.72124634
INFO:root:1742.72125515, 10517578264084171718656.00000000, 1742.72125515
INFO:root:1742.72123481, 10517578276594172035072.00000000, 1742.72123481
INFO:root:1742.72124905, 10517578326634167009280.00000000, 1742.72124905
INFO:root:1742.72125854, 10517578245319174389760.00000000, 1742.72125854
INFO:root:1742.72126194, 10517578232809174073344.00000000, 1742.72126194
INFO:root:1742.72124498, 10517578260956672163840.00000000, 1742.72124498
INFO:root:1742.72125719, 10517578273466672480256.00000000, 1742.72125719
INFO:root:1742.72124905, 10517578298486668918784.00000000, 1742.72124905
INFO:root:1742.72125719, 10517578226554174963712.00000000, 1742.72125719
INFO:root:1742.72125922, 10517578267211671273472.00000000, 1742.72125922
INFO:root:1742.72125041, 10517578260956672163840.00000000, 1742.72125041
INFO:root:1742.72123820, 10517578279721671589888.00000000, 1742.72123820
INFO:root:1742.72126261, 10517578257829172609024.00000000, 1742.72126261
INFO:root:1742.72124159, 10517578298486668918784.00000000, 1742.72124159
INFO:root:1742.72124498, 10517578289104170254336.00000000, 1742.72124498
INFO:root:1742.72126261, 10517578245319174389760.00000000, 1742.72126261
INFO:root:1742.72124837, 10517578239064175280128.00000000, 1742.72124837
INFO:root:1742.72124769, 10517578248446673944576.00000000, 1742.72124769
INFO:root:1742.72123277, 10517578226554174963712.00000000, 1742.72123277
INFO:root:1742.72124634, 10517578207789177634816.00000000, 1742.72124634
INFO:root:1742.72124905, 10517578326634167009280.00000000, 1742.72124905
INFO:root:1742.72126804, 10517578248446673944576.00000000, 1742.72126804
INFO:root:1742.72125109, 10517578179641679544320.00000000, 1742.72125109
INFO:root:1742.72125448, 10517578282849171144704.00000000, 1742.72125448
INFO:root:1742.72124363, 10517578276594172035072.00000000, 1742.72124363
INFO:root:1742.72124498, 10517578279721671589888.00000000, 1742.72124498
INFO:root:1742.72124430, 10517578282849171144704.00000000, 1742.72124430
INFO:root:1742.72124905, 10517578320379167899648.00000000, 1742.72124905
INFO:root:1742.72124837, 10517578270339172925440.00000000, 1742.72124837
INFO:root:1742.72124905, 10517578254701673054208.00000000, 1742.72124905
INFO:root:1742.72124634, 10517578289104170254336.00000000, 1742.72124634
INFO:root:1742.72124702, 10517578292231669809152.00000000, 1742.72124702
INFO:root:1742.72125787, 10517578257829172609024.00000000, 1742.72125787
INFO:root:1742.72125854, 10517578242191674834944.00000000, 1742.72125854
INFO:root:1742.72125380, 10517578270339172925440.00000000, 1742.72125380
INFO:root:1742.72125515, 10517578235936675725312.00000000, 1742.72125515
INFO:root:1742.72123549, 10517578264084171718656.00000000, 1742.72123549
INFO:root:1742.72124973, 10517578342271666880512.00000000, 1742.72124973
INFO:root:1742.72124973, 10517578210916677189632.00000000, 1742.72124973
INFO:root:1742.72124837, 10517578195279177318400.00000000, 1742.72124837
INFO:root:1742.72123277, 10517578295359169363968.00000000, 1742.72123277
INFO:root:1742.72124498, 10517578295359169363968.00000000, 1742.72124498
INFO:root:1742.72123617, 10517578342271666880512.00000000, 1742.72123617
INFO:root:1742.72123956, 10517578276594172035072.00000000, 1742.72123956
INFO:root:1742.72125854, 10517578310996669235200.00000000, 1742.72125854
INFO:root:1742.72126397, 10517578170259180879872.00000000, 1742.72126397
INFO:root:1742.72124430, 10517578301614168473600.00000000, 1742.72124430
INFO:root:1742.72124837, 10517578282849171144704.00000000, 1742.72124837
INFO:root:1742.72123277, 10517578273466672480256.00000000, 1742.72123277
INFO:root:1742.72124295, 10517578273466672480256.00000000, 1742.72124295
INFO:root:1742.72124837, 10517578267211671273472.00000000, 1742.72124837
INFO:root:1742.72125515, 10517578276594172035072.00000000, 1742.72125515
INFO:root:1742.72125176, 10517578304741668028416.00000000, 1742.72125176
INFO:root:1742.72124091, 10517578226554174963712.00000000, 1742.72124091
INFO:root:1742.72125719, 10517578245319174389760.00000000, 1742.72125719
INFO:root:1742.72124295, 10517578267211671273472.00000000, 1742.72124295
INFO:root:1742.72124837, 10517578220299175854080.00000000, 1742.72124837
INFO:root:1742.72125041, 10517578273466672480256.00000000, 1742.72125041
INFO:root:1742.72123956, 10517578192151677763584.00000000, 1742.72123956
INFO:root:1742.72123413, 10517578314124168790016.00000000, 1742.72123413
INFO:root:1742.72124159, 10517578264084171718656.00000000, 1742.72124159
INFO:root:1742.72123684, 10517578304741668028416.00000000, 1742.72123684
INFO:root:1742.72124837, 10517578260956672163840.00000000, 1742.72124837
INFO:root:1742.72125515, 10517578317251668344832.00000000, 1742.72125515
INFO:root:1742.72125380, 10517578245319174389760.00000000, 1742.72125380
INFO:root:1742.72126397, 10517578279721671589888.00000000, 1742.72126397
INFO:root:1742.72125583, 10517578242191674834944.00000000, 1742.72125583
INFO:root:1742.72124091, 10517578270339172925440.00000000, 1742.72124091
INFO:root:1742.72124091, 10517578307869169680384.00000000, 1742.72124091
INFO:root:1742.72124023, 10517578242191674834944.00000000, 1742.72124023
INFO:root:1742.72123888, 10517578295359169363968.00000000, 1742.72123888
INFO:root:1742.72122667, 10517578254701673054208.00000000, 1742.72122667
INFO:root:1742.72124973, 10517578229681674518528.00000000, 1742.72124973
