INFO:root:Namespace(batch_size=50, beta=0.0, clip=10, device=device(type='cuda'), epochs=150, hdim=64, learning_rate=0.1, model='VRNN', nlayers=1, save_every=100, step_size=250, version='v2', xdim=64, zdim=32)
INFO:root:Starting VRNN training for 150 epochs.
INFO:root:Train Loss, KLD, MSE
INFO:root:1791.62684326, 8659260034287000354816.00000000, 1791.62684326
INFO:root:1742.72125651, 10517579052214107766784.00000000, 1742.72125651
INFO:root:1742.72124837, 10517579089744104521728.00000000, 1742.72124837
INFO:root:1742.72124634, 10517579086616604966912.00000000, 1742.72124634
INFO:root:1742.72124905, 10517579061596606431232.00000000, 1742.72124905
INFO:root:1742.72125041, 10517579114764103057408.00000000, 1742.72125041
INFO:root:1742.72124091, 10517579080361605857280.00000000, 1742.72124091
INFO:root:1742.72124091, 10517579049086608211968.00000000, 1742.72124091
INFO:root:1742.72125719, 10517579121019102167040.00000000, 1742.72125719
INFO:root:1742.72125380, 10517579114764103057408.00000000, 1742.72125380
INFO:root:1742.72124430, 10517579039704107450368.00000000, 1742.72124430
INFO:root:1742.72123481, 10517579030321608785920.00000000, 1742.72123481
INFO:root:1742.72125109, 10517579017811610566656.00000000, 1742.72125109
INFO:root:1742.72125109, 10517579049086608211968.00000000, 1742.72125109
INFO:root:1742.72124837, 10517579067851605540864.00000000, 1742.72124837
INFO:root:1742.72124769, 10517579042831607005184.00000000, 1742.72124769
INFO:root:1742.72124905, 10517579024066609676288.00000000, 1742.72124905
INFO:root:1742.72124837, 10517578992791612030976.00000000, 1742.72124837
INFO:root:1742.72123210, 10517579027194109231104.00000000, 1742.72123210
INFO:root:1742.72124430, 10517578980281613811712.00000000, 1742.72124430
INFO:root:1742.72124430, 10517579114764103057408.00000000, 1742.72124430
INFO:root:1742.72124091, 10517579067851605540864.00000000, 1742.72124091
INFO:root:1742.72123481, 10517579042831607005184.00000000, 1742.72123481
INFO:root:1742.72125041, 10517579146039098605568.00000000, 1742.72125041
INFO:root:1742.72125651, 10517579111636601405440.00000000, 1742.72125651
INFO:root:1742.72124634, 10517579064724105986048.00000000, 1742.72124634
INFO:root:1742.72125515, 10517579136656599941120.00000000, 1742.72125515
INFO:root:1742.72123481, 10517579192951596122112.00000000, 1742.72123481
INFO:root:1742.72124905, 10517579064724105986048.00000000, 1742.72124905
INFO:root:1742.72125854, 10517579067851605540864.00000000, 1742.72125854
INFO:root:1742.72126194, 10517579039704107450368.00000000, 1742.72126194
INFO:root:1742.72124498, 10517579117891602612224.00000000, 1742.72124498
INFO:root:1742.72125719, 10517579061596606431232.00000000, 1742.72125719
INFO:root:1742.72124905, 10517579058469106876416.00000000, 1742.72124905
INFO:root:1742.72125719, 10517579011556611457024.00000000, 1742.72125719
INFO:root:1742.72125922, 10517579124146601721856.00000000, 1742.72125922
INFO:root:1742.72125041, 10517579033449108340736.00000000, 1742.72125041
INFO:root:1742.72123820, 10517579067851605540864.00000000, 1742.72123820
INFO:root:1742.72126261, 10517579074106604650496.00000000, 1742.72126261
INFO:root:1742.72124159, 10517579111636601405440.00000000, 1742.72124159
INFO:root:1742.72124498, 10517579067851605540864.00000000, 1742.72124498
INFO:root:1742.72126261, 10517579117891602612224.00000000, 1742.72126261
INFO:root:1742.72124837, 10517579061596606431232.00000000, 1742.72124837
INFO:root:1742.72124769, 10517579030321608785920.00000000, 1742.72124769
INFO:root:1742.72123277, 10517579036576607895552.00000000, 1742.72123277
INFO:root:1742.72124634, 10517579002174110695424.00000000, 1742.72124634
INFO:root:1742.72124905, 10517579052214107766784.00000000, 1742.72124905
INFO:root:1742.72126804, 10517579074106604650496.00000000, 1742.72126804
INFO:root:1742.72125109, 10517579086616604966912.00000000, 1742.72125109
INFO:root:1742.72125448, 10517579077234104205312.00000000, 1742.72125448
INFO:root:1742.72124363, 10517579067851605540864.00000000, 1742.72124363
INFO:root:1742.72124498, 10517579108509101850624.00000000, 1742.72124498
INFO:root:1742.72124430, 10517579061596606431232.00000000, 1742.72124430
INFO:root:1742.72124905, 10517579011556611457024.00000000, 1742.72124905
INFO:root:1742.72124837, 10517579142911599050752.00000000, 1742.72124837
INFO:root:1742.72124905, 10517579074106604650496.00000000, 1742.72124905
INFO:root:1742.72124634, 10517579089744104521728.00000000, 1742.72124634
INFO:root:1742.72124702, 10517579124146601721856.00000000, 1742.72124702
INFO:root:1742.72125787, 10517579099126603186176.00000000, 1742.72125787
INFO:root:1742.72125854, 10517579008429109805056.00000000, 1742.72125854
INFO:root:1742.72125380, 10517579124146601721856.00000000, 1742.72125380
INFO:root:1742.72125515, 10517579067851605540864.00000000, 1742.72125515
INFO:root:1742.72123549, 10517579161676598476800.00000000, 1742.72123549
INFO:root:1742.72124973, 10517579049086608211968.00000000, 1742.72124973
INFO:root:1742.72124973, 10517579042831607005184.00000000, 1742.72124973
INFO:root:1742.72124837, 10517579149166598160384.00000000, 1742.72124837
INFO:root:1742.72123277, 10517579161676598476800.00000000, 1742.72123277
