INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=200, initial='False', learning_rate=0.0001, model='KVAE', save_every=10, scale=0.3, subdirectory='v1/finetuned2', x_dim=1, z_dim=4)
INFO:root:Loaded State Dict from saves/BouncingBall/kvae/v1/finetuned1/scale=0.3/kvae_state_dict_scale=0.3_99.pth.
INFO:root:Starting KVAE training for 200 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:530.20738099, 547.90449534, 359.07769698, -6.75832940, 163.45998825
INFO:root:542.86010301, 591.04126132, 358.68839745, -6.85932239, 176.75889208
INFO:root:529.76765262, 547.24460519, 358.72281642, -6.87144971, 163.18162196
INFO:root:527.44660466, 538.76961522, 359.03818935, -6.77752212, 160.48208560
INFO:root:531.34097992, 551.06896253, 359.37702990, -6.64325518, 164.50483801
INFO:root:544.70789775, 596.72206884, 359.14355022, -6.54772012, 176.71277526
INFO:root:531.13546323, 552.23528392, 358.85522033, -6.60965236, 164.86408686
INFO:root:527.87878702, 540.06850827, 359.22984052, -6.62838757, 160.87429168
INFO:root:529.74809830, 546.13837136, 359.27766234, -6.62891666, 162.98897101
INFO:root:527.58361686, 537.57563111, 359.79951856, -6.51140410, 160.10670257
INFO:root:532.41291159, 554.35418507, 359.66532344, -6.44132656, 165.48989761
INFO:root:529.48871960, 544.44772222, 359.78173789, -6.37266106, 162.40984310
INFO:root:530.05394031, 546.19549327, 359.83960700, -6.35567810, 162.90248983
INFO:root:528.60951653, 541.13203284, 360.02047010, -6.24943127, 161.45024507
INFO:root:561.10723413, 650.02066837, 359.98012237, -6.12090309, 188.17292329
INFO:root:539.09078296, 581.91126421, 357.84695707, -6.67044239, 173.15957340
INFO:root:524.46436209, 529.79142888, 358.91878262, -6.60814576, 157.58996699
INFO:root:524.58137515, 529.22454018, 359.37497084, -6.43903670, 157.48306304
INFO:root:523.08993767, 523.08910511, 359.87161197, -6.29158908, 155.51718023
INFO:root:526.04438145, 532.09329204, 360.35121028, -6.06517734, 158.53303071
INFO:root:532.09159359, 552.44032861, 360.26025624, -6.09923174, 164.81013119
INFO:root:524.06714190, 525.70566923, 360.29713897, -6.05829880, 156.47010920
INFO:root:529.43606007, 543.44012276, 360.46041326, -5.94360238, 162.15796103
INFO:root:528.00504636, 537.65933539, 360.82041027, -5.88682865, 160.33519575
INFO:root:529.72388869, 543.90873300, 360.61230469, -5.93896025, 162.28965837
INFO:root:526.82588455, 533.82958771, 360.95301187, -5.72398927, 159.18580462
INFO:root:527.68543038, 536.43976433, 361.04213253, -5.71136410, 160.01494351
INFO:root:524.84168836, 526.86406615, 361.15681545, -5.62564879, 156.97817109
INFO:root:534.24092404, 558.90331040, 360.78898728, -5.78093783, 166.82931995
INFO:root:524.58296067, 526.32468312, 361.04652259, -5.63902904, 156.81177147
INFO:root:532.77675749, 552.80145264, 361.35868748, -5.57762737, 165.17700224
INFO:root:526.87609551, 534.63810118, 360.75799133, -5.72666901, 159.41752673
INFO:root:522.75223834, 519.66040370, 361.37683222, -5.47728001, 154.60883074
INFO:root:537.72568777, 569.34304985, 361.53286277, -5.38990325, 170.35600397
INFO:root:526.23071266, 532.36502930, 360.97805708, -5.54313977, 158.64130455
INFO:root:522.03610617, 517.14916467, 361.44092963, -5.45042253, 153.85416252
INFO:root:529.39756333, 540.56180743, 361.90527110, -5.32374286, 161.18980553
INFO:root:523.17225600, 520.64510059, 361.70595225, -5.27276768, 154.99265800
INFO:root:526.98276439, 532.69807658, 361.96315790, -5.21017808, 158.99971446
INFO:root:523.47371417, 521.16642382, 361.91107683, -5.21270452, 155.23911660
INFO:root:525.03926963, 525.62089801, 362.27512802, -5.07786523, 156.68073210
INFO:root:526.92645631, 532.13171445, 362.27396232, -5.01297481, 158.74428651
INFO:root:522.81569459, 518.36362958, 362.31535991, -4.99123967, 154.40411717
INFO:root:526.89801230, 532.29617018, 362.28631009, -4.92284428, 158.81170839
INFO:root:524.29632851, 523.34342286, 362.40007845, -4.89321580, 155.96245794
INFO:root:528.13279139, 536.12509525, 362.46987176, -4.82538666, 160.12526474
INFO:root:525.23789793, 525.80095094, 362.65544080, -4.84216813, 156.81848533
INFO:root:533.26073460, 552.68418622, 362.68745957, -4.76801217, 165.03347448
INFO:root:521.05315716, 513.14042712, 362.31520013, -4.79582050, 152.61664538
INFO:root:527.88670652, 535.78099944, 362.31214040, -4.84025780, 159.96447812
INFO:root:522.17923480, 515.96570563, 362.61154991, -4.77796713, 153.66338198
INFO:root:523.39858457, 519.33812893, 362.90577766, -4.69136477, 154.75496542
